Foursquare Name,Foursquare Search,Foursquare Category,Latitude,Longitude,Foursquare Popularity,Foursquare Price,Foursquare Rating,Rounded Latitude,Rounded Longitude,ID
Robert' s Coffee,13034,Café,60.212797,25.084281,0.9935665330402172,Most Affordable,6.6,60.213,25.084,60.213_25.084
Puotinharjun Puhos Oy,11145,Real Estate Service,60.213846,25.082554,0.9990139661192292,Not Listed,5.1,60.214,25.083,60.214_25.083
Speakeasy,13388,Wings Joint,60.212917,25.085378,0.9936877667140824,Most Affordable,0.0,60.213,25.085,60.213_25.085
HSL 4610 Venemestarintie,19043,Bus Stop,60.209999,25.09514,0.0752618647355489,Not Listed,0.0,60.21,25.095,60.21_25.095
Pub Vivaldi,13018,Pub,60.213413,25.095972,0.9228064787275312,Most Affordable,0.0,60.213,25.096,60.213_25.096
HSL 4299 Puotila,19043,Bus Stop,60.214785,25.093514,0.2221970774602353,Not Listed,0.0,60.215,25.094,60.215_25.094
Pizza Kebab Puotilan Säde,13064,Pizzeria,60.21455,25.094817,0.8268944782102677,Most Affordable,0.0,60.215,25.095,60.215_25.095
Myyrmäen kirjasto,12080,Library,60.261351,24.853641,0.9862540507816672,Not Listed,7.1,60.261,24.854,60.261_24.854
Kiinalainen Katukeittiö Pilvi,13099,Chinese Restaurant,60.263475,24.853193,0.4248068088743278,Most Affordable,6.7,60.263,24.853,60.263_24.853
"Burger King Vantaa, Myyrmanni",13145,Fast Food Restaurant,60.260361,24.852928,0.9868950535949574,Most Affordable,6.3,60.26,24.853,60.26_24.853
Everest Dine,13194,Himalayan Restaurant,60.262558,24.853635,0.9596880452975322,Not Listed,6.2,60.263,24.854,60.263_24.854
The Lane Viihdekeskus,10006,Bowling Alley,60.262923,24.851943,0.4571062284106691,Not Listed,6.1,60.263,24.852,60.263_24.852
The Happy Red Onion,13065,Restaurant,60.260871,24.854342,0.9916313521598232,Not Listed,5.4,60.261,24.854,60.261_24.854
Molly Malone's Toppari,13018,Pub,60.261826,24.855325,0.9682347494747338,Most Affordable,5.3,60.262,24.855,60.262_24.855
Energia Areena,10051,Stadium,60.260012,24.838407,0.9853993803639473,Not Listed,5.1,60.26,24.838,60.26_24.838
Hesburger Vantaa Myyrmäki,13145,Fast Food Restaurant,60.263161,24.841685,0.9866813859905272,Most Affordable,5.0,60.263,24.842,60.263_24.842
Ravintola Kulta Leopardi,13099,Chinese Restaurant,60.26043,24.853184,0.6644706385100245,Most Affordable,0.0,60.26,24.853,60.26_24.853
Waski Pub,13018,Pub,60.260876,24.851957,0.9715465973433994,Most Affordable,0.0,60.261,24.852,60.261_24.852
Kung Food Panda,13072,Asian Restaurant,60.260602,24.853425,0.9892097859762828,Affordable,0.0,60.261,24.853,60.261_24.853
HSL V1309 Lastutie,19043,Bus Stop,60.258935,24.83633,0.1713112634165265,Not Listed,0.0,60.259,24.836,60.259_24.836
Olutravintola Pikkulintu Myyrmäki,13065,Restaurant,60.262023,24.851006,0.9829778141804066,Not Listed,0.0,60.262,24.851,60.262_24.851
HSL V1310 Lastutie,19043,Bus Stop,60.258766,24.834499,0.963498450909868,Not Listed,0.0,60.259,24.834,60.259_24.834
Myyrmäen Kuumin Menomesta,13016,Lounge,60.262191,24.850348,0.4072504540436594,Expensive,0.0,60.262,24.85,60.262_24.85
"HSL V1562 Myyrmäen asema, Laituri 4",19043,Bus Stop,60.260993,24.855438,0.1990669847939888,Not Listed,0.0,60.261,24.855,60.261_24.855
Lounaskahvila Sapusca,13030,Buffet,60.260721,24.856111,0.9647804565364484,Not Listed,0.0,60.261,24.856,60.261_24.856
HSL V1504 Myyrmäen as. l. 7,19043,Bus Stop,60.260838,24.856307,0.9685552508813788,Not Listed,0.0,60.261,24.856,60.261_24.856
Länsi-Vantaan Hammaslääkärit,15007,Dentist,60.262581,24.849871,0.6983725650795912,Not Listed,0.0,60.263,24.85,60.263_24.85
Länsi-Vantaan Hammaslääkärit Oy,15007,Dentist,60.262656,24.850231,0.5503763984526733,Not Listed,0.0,60.263,24.85,60.263_24.85
"HSL V1505 Myyrmäen asema, Laituri 6",19043,Bus Stop,60.261589,24.855728,0.3348171361418753,Not Listed,0.0,60.262,24.856,60.262_24.856
Liesi Grilli,13031,Burger Joint,60.261916,24.8551,0.4183611694740216,Most Affordable,0.0,60.262,24.855,60.262_24.855
HSL Myyrmäen bussiterminaali,19042,Bus Station,60.261874,24.855265,0.9906342366724832,Not Listed,0.0,60.262,24.855,60.262_24.855
"Rajatorpan Hammaslääkärit, Mehiläinen",15007,Dentist,60.262902,24.851628,0.6433531569388554,Not Listed,0.0,60.263,24.852,60.263_24.852
Ravintola Cafe Control,13356,Turkish Restaurant,60.263284,24.848556,0.9215483779067696,Affordable,0.0,60.263,24.849,60.263_24.849
MyBiljardi & Bar,13022,Sports Bar,60.262558,24.853635,0.4652968199138207,Most Affordable,0.0,60.263,24.854,60.263_24.854
HSL V1522 Pyörrekuja,19043,Bus Stop,60.263434,24.852562,0.5970585093123464,Not Listed,0.0,60.263,24.853,60.263_24.853
HSL V1521 Pyörrekuja,19043,Bus Stop,60.263406,24.852937,0.4624123072540151,Not Listed,0.0,60.263,24.853,60.263_24.853
HSL 1580 Vanha Hämeenkyläntie,19043,Bus Stop,60.249165,24.835389,0.4435455192034139,Not Listed,0.0,60.249,24.835,60.249_24.835
Salama Pizza,13064,Pizzeria,60.263819,24.851185,0.9345821017770024,Most Affordable,0.0,60.264,24.851,60.264_24.851
HSL V1512 Vaskivuorentie,19043,Bus Stop,60.264114,24.843462,0.7726220576190307,Not Listed,0.0,60.264,24.843,60.264_24.843
Ravintola Sofia,13032,"Cafe, Coffee, and Tea House",60.263424,24.854047,0.938784231330793,Most Affordable,0.0,60.263,24.854,60.263_24.854
HSL 1579 Riukutie,19043,Bus Stop,60.247763,24.838916,0.5126567955515324,Not Listed,0.0,60.248,24.839,60.248_24.839
HSL E1937 Vihdintie,19043,Bus Stop,60.250016,24.833101,0.7335283848441743,Not Listed,0.0,60.25,24.833,60.25_24.833
Kotipizza Konala,13064,Pizzeria,60.242132,24.844451,0.9646805896805896,Affordable,6.7,60.242,24.844,60.242_24.844
HSL 1581 Vanha Hämeenkyläntie,19043,Bus Stop,60.247472,24.838479,0.1988717186085607,Not Listed,0.0,60.247,24.838,60.247_24.838
HSL E1936 Vihdintie,19043,Bus Stop,60.249801,24.833025,0.5805314884262253,Not Listed,0.0,60.25,24.833,60.25_24.833
Henkilöstöruokala Laaksovirta,13065,Restaurant,60.25318,24.832509,0.0,Not Listed,0.0,60.253,24.833,60.253_24.833
HSL 4342 Puotila,19043,Bus Stop,60.215225,25.09298,0.8731249191775508,Not Listed,0.0,60.215,25.093,60.215_25.093
HSL E1934 Alokastie,19043,Bus Stop,60.245145,24.830802,0.4338614147445466,Not Listed,0.0,60.245,24.831,60.245_24.831
Attendo Maamerkin Hammaslääkärit,15007,Dentist,60.20842,25.081455,0.9200423509634036,Not Listed,0.0,60.208,25.081,60.208_25.081
Friiday's,13065,Restaurant,60.211208,25.080669,0.7860629768524505,Not Listed,0.0,60.211,25.081,60.211_25.081
Kotipizza Helsinki Easton,13064,Pizzeria,60.209504,25.082851,0.0,Not Listed,0.0,60.21,25.083,60.21_25.083
Xing Hong Oy,13065,Restaurant,60.209897,25.086063,0.0,Not Listed,0.0,60.21,25.086,60.21_25.086
Hoang Gia Ky,13065,Restaurant,60.209537,25.081681,0.0,Not Listed,0.0,60.21,25.082,60.21_25.082
Tridev Oy,13065,Restaurant,60.20362,25.07349,0.0,Not Listed,0.0,60.204,25.073,60.204_25.073
Puotilan Kartano,13065,Restaurant,60.211891,25.107091,0.9865430622009568,Not Listed,8.0,60.212,25.107,60.212_25.107
Oriental Palace Oy,13065,Restaurant,60.212354,25.083914,0.0,Not Listed,0.0,60.212,25.084,60.212_25.084
Ravintola Mario,13064,Pizzeria,60.211475,25.083285,0.0,Not Listed,0.0,60.211,25.083,60.211_25.083
Pizzeria Papa Luigi Oy,13065,Restaurant,60.211094,25.08307,0.0,Not Listed,0.0,60.211,25.083,60.211_25.083
HSL 4513 Puotilan ostoskeskus,19043,Bus Stop,60.212484,25.097099,0.949017199017199,Not Listed,0.0,60.212,25.097,60.212_25.097
Kotirouva,13065,Restaurant,60.212298,25.096646,0.4846598991335833,Not Listed,0.0,60.212,25.097,60.212_25.097
HSL 4504 Puotilantie,19043,Bus Stop,60.208128,25.09888,0.1346825294193715,Not Listed,0.0,60.208,25.099,60.208_25.099
Jamo's,13072,Asian Restaurant,60.214817,25.095737,0.9051467735678262,Affordable,0.0,60.215,25.096,60.215_25.096
HSL 4503 Meripellontie,19043,Bus Stop,60.20878,25.095827,0.5852434372171215,Not Listed,0.0,60.209,25.096,60.209_25.096
HSL 4499 Rusthollarinkuja,19043,Bus Stop,60.211192,25.092335,0.2029209233156601,Not Listed,0.0,60.211,25.092,60.211_25.092
PlayPoint Park,10001,Amusement Park,60.213737,25.088453,0.1417383292383292,Not Listed,0.0,60.214,25.088,60.214_25.088
Hammaslääkär Linden Elise,15007,Dentist,60.212289,25.105025,0.0,Not Listed,0.0,60.212,25.105,60.212_25.105
Musaluokka,13015,Karaoke Bar,60.213437,25.099786,0.2893928617612828,Affordable,0.0,60.213,25.1,60.213_25.1
Pizza Kebab Puotilan Säde,13064,Pizzeria,60.214501,25.094877,0.9025847019268072,Most Affordable,0.0,60.215,25.095,60.215_25.095
Bar Puotila,13015,Karaoke Bar,60.212474,25.096093,0.5018508340876762,Affordable,0.0,60.212,25.096,60.212_25.096
HSL 4515 Leikkimäki,19043,Bus Stop,60.212631,25.095224,0.4119843527738264,Not Listed,0.0,60.213,25.095,60.213_25.095
HSL 4340 Vanhanlinnantie,19043,Bus Stop,60.214529,25.08851,0.8504461399198241,Not Listed,0.0,60.215,25.089,60.215_25.089
HSL 4341 Vanhanlinnantie,19043,Bus Stop,60.214467,25.088359,0.6677389111599638,Not Listed,0.0,60.214,25.088,60.214_25.088
Ladan osuuskunta,13065,Restaurant,60.213908,25.081009,0.0,Not Listed,0.0,60.214,25.081,60.214_25.081
Halkout Oy,13065,Restaurant,60.214032,25.083007,0.0,Not Listed,0.0,60.214,25.083,60.214_25.083
Hanko Sushi Itäkeskus,13276,Sushi Restaurant,60.212081,25.082889,0.0,Not Listed,0.0,60.212,25.083,60.212_25.083
10 Hammas,15007,Dentist,60.210997,25.079795,0.0,Not Listed,0.0,60.211,25.08,60.211_25.08
Ravintola HTC Keilaniemi,13065,Restaurant,60.178926,24.836149,0.9823116803903628,Not Listed,0.0,60.179,24.836,60.179_24.836
Keilahammas,15007,Dentist,60.178453,24.833677,0.8307892329176096,Not Listed,0.0,60.178,24.834,60.178_24.834
HSL 4256 Neulapadontie,19043,Bus Stop,60.2216,25.058432,0.9208263287210656,Not Listed,0.0,60.222,25.058,60.222_25.058
Ravintola Kustaa Vaasa,13018,Pub,60.188236,24.957047,0.9759714858399068,Most Affordable,5.5,60.188,24.957,60.188_24.957
Ravintola Almas,13317,Persian Restaurant,60.180093,24.974637,0.9932109142635458,Not Listed,0.0,60.18,24.975,60.18_24.975
Ravintola Bella Bella,13065,Restaurant,60.180656,24.974403,0.9703139143928616,Not Listed,0.0,60.181,24.974,60.181_24.974
Food Market Terrace,13007,Beer Garden,60.186408,24.979039,0.7451587352903143,Most Affordable,0.0,60.186,24.979,60.186_24.979
Hanko Aasia,13276,Sushi Restaurant,60.186587,24.979386,0.9940110565110564,Affordable,0.0,60.187,24.979,60.187_24.979
Daya Middle Eastern Food,13309,Middle Eastern Restaurant,60.187108,24.979317,0.2736001551791025,Affordable,0.0,60.187,24.979,60.187_24.979
Yami Yami,13263,Japanese Restaurant,60.187329,24.9795,0.4608415233415233,Affordable,0.0,60.187,24.98,60.187_24.98
Rax Buffet,13030,Buffet,60.187488,24.977838,0.9730295486874434,Not Listed,0.0,60.187,24.978,60.187_24.978
HSL 2553 Kalasatama,19043,Bus Stop,60.187484,24.976939,0.9813219319798268,Not Listed,0.0,60.187,24.977,60.187_24.977
Pupu,13332,Salad Restaurant,60.187755,24.978755,0.5020933014354066,Most Affordable,0.0,60.188,24.979,60.188_24.979
Bali Brunch Helsinki,13065,Restaurant,60.187709,24.97802,0.7864105133841975,Not Listed,0.0,60.188,24.978,60.188_24.978
Hammaskeramiikkalaboratorio Savolainen Matti,15007,Dentist,60.199801,24.883859,0.0,Not Listed,0.0,60.2,24.884,60.2_24.884
Lohileikkaamo,13276,Sushi Restaurant,60.207882,24.864725,0.2945816630027156,Affordable,0.0,60.208,24.865,60.208_24.865
Hsl 1427,19043,Bus Stop,60.209224,24.868511,0.9472229406439931,Not Listed,0.0,60.209,24.869,60.209_24.869
Hrsk:n Kirjasto,12031,College Library,60.207554,24.870325,0.6066452217768007,Not Listed,0.0,60.208,24.87,60.208_24.87
"HSL E2192 Urheilupuisto, Laituri 2",19043,Bus Stop,60.174631,24.779528,0.971236416750935,Not Listed,0.0,60.175,24.78,60.175_24.78
Hsl E2139,19043,Bus Stop,60.173077,24.779848,0.6597165374552575,Not Listed,0.0,60.173,24.78,60.173_24.78
Subway,13039,Deli,60.177737,24.786229,0.0,Not Listed,0.0,60.178,24.786,60.178_24.786
Robert's Coffee Sello,13034,Café,60.213212,24.822263,0.0,Not Listed,0.0,60.213,24.822,60.213_24.822
Bar Cafe Luna,13010,Dive Bar,60.265121,24.851855,0.005377301378156,Affordable,5.6,60.265,24.852,60.265_24.852
Bistro Domu,13027,Bistro,60.264697,24.852602,0.9341903778355471,Not Listed,0.0,60.265,24.853,60.265_24.853
Hsl V1316,19043,Bus Stop,60.261233,24.832042,0.6484455681777714,Not Listed,0.0,60.261,24.832,60.261_24.832
Ravintola Makukasari,13099,Chinese Restaurant,60.265445,24.852818,0.5290765998361882,Most Affordable,0.0,60.265,24.853,60.265_24.853
HSL V1515 Virtatie,19043,Bus Stop,60.266385,24.842039,0.8429543107439194,Not Listed,0.0,60.266,24.842,60.266_24.842
Pub Kärry,13018,Pub,60.25913,24.829523,0.9886400056978027,Most Affordable,0.0,60.259,24.83,60.259_24.83
Ravintola B 4 U,13003,Bar,60.25913,24.829523,0.9474021580428048,Affordable,0.0,60.259,24.83,60.259_24.83
HSL V1313 Piikkikuja,19043,Bus Stop,60.258444,24.829458,0.4073572878458744,Not Listed,0.0,60.258,24.829,60.258_24.829
HSL V1314 Piikkikuja,19043,Bus Stop,60.258785,24.829041,0.7725864463516257,Not Listed,0.0,60.259,24.829,60.259_24.829
HSL V1317 Naulakuja,19043,Bus Stop,60.262727,24.830778,0.2180121790534524,Not Listed,0.0,60.263,24.831,60.263_24.831
Rajatorpan koirapuisto,16033,Dog Park,60.260346,24.828827,0.1673729568035326,Not Listed,0.0,60.26,24.829,60.26_24.829
HSL V1514 Virtatie,19043,Bus Stop,60.26717,24.847761,0.805170756027207,Not Listed,0.0,60.267,24.848,60.267_24.848
Vaskivuoren Hammashoitola,15007,Dentist,60.266837,24.850774,0.9751077240839,Not Listed,0.0,60.267,24.851,60.267_24.851
Hesburger,13145,Fast Food Restaurant,60.323986,25.024215,0.9806986930664864,Most Affordable,5.4,60.324,25.024,60.324_25.024
Kotipizza,13032,"Cafe, Coffee, and Tea House",60.324393,25.057661,0.9619315551440476,Most Affordable,4.9,60.324,25.058,60.324_25.058
Hsl V7031 Leineläntie L. 12,19043,Bus Stop,60.323574,25.039475,0.9478986707841272,Not Listed,0.0,60.324,25.039,60.324_25.039
HSL V7002 Pyökkitie,19043,Bus Stop,60.319856,25.038793,0.9273886257611909,Not Listed,0.0,60.32,25.039,60.32_25.039
Hsl V7003,19043,Bus Stop,60.321213,25.049622,0.8485808909939104,Not Listed,0.0,60.321,25.05,60.321_25.05
HSL V7023 Koivukylänväylä,19043,Bus Stop,60.32069,25.050488,0.6428189879277804,Not Listed,0.0,60.321,25.05,60.321_25.05
HSL V7008 Saarnitie,19043,Bus Stop,60.324535,25.050676,0.5470602898757166,Not Listed,0.0,60.325,25.051,60.325_25.051
HSL V7016 Koivukylänväylä,19043,Bus Stop,60.319821,25.050867,0.5934617713044408,Not Listed,0.0,60.32,25.051,60.32_25.051
HSL V7227 Kuusitie,19043,Bus Stop,60.325209,25.050534,0.1760621060503543,Not Listed,0.0,60.325,25.051,60.325_25.051
Malminiityn Koirapuisto,16033,Dog Park,60.316475,25.042692,0.9776717353370606,Not Listed,0.0,60.316,25.043,60.316_25.043
Noora's,13018,Pub,60.315897,25.039313,0.7362273423311135,Most Affordable,0.0,60.316,25.039,60.316_25.039
Simonkylän hammashoitola,15007,Dentist,60.316031,25.034724,0.4681101100388163,Not Listed,0.0,60.316,25.035,60.316_25.035
HSL V7012 Koivukylän puistotie,19043,Bus Stop,60.324438,25.056698,0.7766817421032014,Not Listed,0.0,60.324,25.057,60.324_25.057
HSL V6510 Simonkylän koulu,19043,Bus Stop,60.314969,25.034544,0.9418111890602188,Not Listed,0.0,60.315,25.035,60.315_25.035
HSL V7009 Koivukylän asema,19043,Bus Stop,60.323292,25.058549,0.97403938606175,Not Listed,0.0,60.323,25.059,60.323_25.059
HSL V7131 Epinkoskentie,19043,Bus Stop,60.32458,25.025307,0.6691713258074855,Not Listed,0.0,60.325,25.025,60.325_25.025
HSL V7010 Koivukylän asema,19043,Bus Stop,60.323556,25.058568,0.937680282041238,Not Listed,0.0,60.324,25.059,60.324_25.059
HSL V7223 Peijaksentie,19043,Bus Stop,60.326177,25.057641,0.7598732238880382,Not Listed,0.0,60.326,25.058,60.326_25.058
Waxman Oy,13065,Restaurant,60.320112,25.042907,0.0,Not Listed,0.0,60.32,25.043,60.32_25.043
Liikkeenvirta,18028,Yoga Studio,60.319739,25.040297,0.0,Not Listed,0.0,60.32,25.04,60.32_25.04
Vantaan Pitopalvelu Oy,13065,Restaurant,60.327901,25.054969,0.0,Not Listed,0.0,60.328,25.055,60.328_25.055
Ristorante La Locanda,13302,Mediterranean Restaurant,60.305539,25.023135,0.985577436700972,Affordable,6.7,60.306,25.023,60.306_25.023
SuperBurger,13145,Fast Food Restaurant,60.301126,25.024778,0.9607563833196824,Most Affordable,6.4,60.301,25.025,60.301_25.025
Ravintola Viatoni,13015,Karaoke Bar,60.305526,25.022924,0.0658452334318578,Affordable,0.0,60.306,25.023,60.306_25.023
HSL v6504 Simonkallion koulu,12057,Primary and Secondary School,60.306403,25.02435,0.7599088351554432,Not Listed,0.0,60.306,25.024,60.306_25.024
HSL V6511 Simonkallionkuja,19043,Bus Stop,60.307905,25.021495,0.978918129696236,Not Listed,0.0,60.308,25.021,60.308_25.021
HSL V6512 Simonkallio,19043,Bus Stop,60.308038,25.021106,0.8146077418895339,Not Listed,0.0,60.308,25.021,60.308_25.021
Maitikkapuiston koira-aitaus,16033,Dog Park,60.304009,25.01797,0.6523271963249172,Not Listed,0.0,60.304,25.018,60.304_25.018
Hillos,13383,Steakhouse,60.301879,25.021704,0.687048182044799,Most Expensive,0.0,60.302,25.022,60.302_25.022
HSL V6323 Koisotie,19043,Bus Stop,60.301824,25.021658,0.9364338876820624,Not Listed,0.0,60.302,25.022,60.302_25.022
HSL V6307 Tikkurilan urheilupuisto,19043,Bus Stop,60.301708,25.023161,0.9663829635696736,Not Listed,0.0,60.302,25.023,60.302_25.023
HSL V6506 Vanamontie,19043,Bus Stop,60.309511,25.027023,0.200028489013924,Not Listed,0.0,60.31,25.027,60.31_25.027
Ravintola Simppa,13003,Bar,60.309533,25.03074,0.9437341975000888,Affordable,0.0,60.31,25.031,60.31_25.031
Leinikkitien Hammashoitola,15007,Dentist,60.309582,25.030681,0.9341191553007372,Not Listed,0.0,60.31,25.031,60.31_25.031
Ravintola Simppa,13003,Bar,60.309657,25.031043,0.0490723264840995,Affordable,0.0,60.31,25.031,60.31_25.031
HSL V6012 Vesitorni,19043,Bus Stop,60.308122,25.03337,0.8148214094939639,Not Listed,0.0,60.308,25.033,60.308_25.033
Simonkylän Pizzeria-Ravintola,13064,Pizzeria,60.310171,25.030869,0.9808411381361064,Most Affordable,0.0,60.31,25.031,60.31_25.031
HSL V6514 Paloasema,19043,Bus Stop,60.310373,25.030736,0.9503935045048252,Not Listed,0.0,60.31,25.031,60.31_25.031
HSL V6011 Paloasema,19043,Bus Stop,60.309316,25.03316,0.5034720985719882,Not Listed,0.0,60.309,25.033,60.309_25.033
HSL V6508 Leinikkitie,19043,Bus Stop,60.310757,25.030154,0.5066415013710338,Not Listed,0.0,60.311,25.03,60.311_25.03
HSL Pysäkki V6524,19043,Bus Stop,60.300831,25.03183,0.6510808019657419,Not Listed,0.0,60.301,25.032,60.301_25.032
HSL V6013 Malmimäki,19043,Bus Stop,60.309034,25.034526,0.0497133292973897,Not Listed,0.0,60.309,25.035,60.309_25.035
Hedelmäpesä,13072,Asian Restaurant,60.310189,25.033683,0.5619457996510095,Affordable,0.0,60.31,25.034,60.31_25.034
HSL V6507 Leinikkitie,19043,Bus Stop,60.311314,25.031516,0.9562693636266516,Not Listed,0.0,60.311,25.032,60.311_25.032
Fizza,13064,Pizzeria,60.299244,25.029116,0.5052526619422385,Most Affordable,0.0,60.299,25.029,60.299_25.029
HSL V6322 Näsiätie,19043,Bus Stop,60.299047,25.017561,0.985150101492112,Not Listed,0.0,60.299,25.018,60.299_25.018
HSL V6310 Uimahalli,19043,Bus Stop,60.29976,25.032343,0.5736975178946618,Not Listed,0.0,60.3,25.032,60.3_25.032
HSL V6524 Uimahalli,19043,Bus Stop,60.300103,25.033626,0.0676614080695132,Not Listed,0.0,60.3,25.034,60.3_25.034
Ruskeasannan Pizza & Kebab,13064,Pizzeria,60.31284,25.017285,0.2365656493714611,Most Affordable,0.0,60.313,25.017,60.313_25.017
Höyhensaaret,13016,Lounge,60.31258,25.030765,0.5625511911968947,Expensive,0.0,60.313,25.031,60.313_25.031
HSL V6709 Ristipuro,19043,Bus Stop,60.313231,25.016808,0.9448025355222393,Not Listed,0.0,60.313,25.017,60.313_25.017
HSL V6708 Ristipuro,19043,Bus Stop,60.313129,25.016024,0.0971119262134539,Not Listed,0.0,60.313,25.016,60.313_25.016
HSL V6309 Ortodoksinen kirkko,19043,Bus Stop,60.29895,25.033671,0.5884405826003347,Not Listed,0.0,60.299,25.034,60.299_25.034
MINI bar by Mathew,13009,Cocktail Bar,60.299514,25.035138,0.0784872333606353,Expensive,0.0,60.3,25.035,60.3_25.035
Myyrmäki Pizza Express Louhelan asema,13064,Pizzeria,60.270426,24.852722,0.3940030625689968,Most Affordable,5.4,60.27,24.853,60.27_24.853
Klassikko,13064,Pizzeria,60.267391,24.851228,0.5365193547238346,Most Affordable,0.0,60.267,24.851,60.267_24.851
HSL V1520 Ojahaantie,19043,Bus Stop,60.263654,24.859315,0.9692674762294788,Not Listed,0.0,60.264,24.859,60.264_24.859
Alibaba Ravintola,13309,Middle Eastern Restaurant,60.2687,24.852003,0.8589437698087675,Affordable,0.0,60.269,24.852,60.269_24.852
HSL V1509 Noropolku,19043,Bus Stop,60.268566,24.853187,0.9705494818560592,Not Listed,0.0,60.269,24.853,60.269_24.853
Shiraz Grill,13309,Middle Eastern Restaurant,60.268031,24.856334,0.9783483494177556,Affordable,0.0,60.268,24.856,60.268_24.856
Louhelan Pizzeria,13032,"Cafe, Coffee, and Tea House",60.268038,24.856439,0.4894056479470104,Most Affordable,0.0,60.268,24.856,60.268_24.856
HSL V1508 Noropolku,19043,Bus Stop,60.268686,24.855079,0.9799508564509812,Not Listed,0.0,60.269,24.855,60.269_24.855
Martinlaakson Kirjasto,12080,Library,60.277177,24.851589,0.9616822762722124,Not Listed,6.9,60.277,24.852,60.277_24.852
HSL V1510 Kuohukuja,19043,Bus Stop,60.269594,24.846264,0.1651294469570172,Not Listed,0.0,60.27,24.846,60.27_24.846
