Name,Latitude,Longitude,Distance,Price,Rating,Distance_mean,Distance_min,Distance_max,Bike Spots Near,Category,Rounded Latitude,Rounded Longitude,Rounded Distance,Rounded Distance_mean
Ravintola Grön,60.16445,24.93233,755.8838025865323,Not Listed,5.0,642.7236840886418,139.38745768512305,983.6239189543348,28,Vegetarian,60.164,24.932,755.884,642.724
Hoku,60.1693803135216,24.9339735867197,252.1700847409869,Affordable,4.5,615.5652968636651,77.12664421775821,996.541122421939,33,Hawaiian,60.169,24.934,252.17,615.565
El Greco,60.16597,24.94489,955.1239303614684,Affordable,4.5,618.6935638928003,122.72507504734104,955.1239303614684,30,Greek,60.166,24.945,955.124,618.694
Domo,60.1665611,24.9349804,579.4066150090521,Expensive,4.4,644.8738587520365,151.92141164654527,976.055450782294,33,Japanese,60.167,24.935,579.407,644.874
Kirjasto 10,60.1714751267411,24.9387678587029,379.9463562565287,Not Listed,4.4,625.015837556395,94.28072460770552,956.2987859145808,25,Libraries,60.171,24.939,379.946,625.016
Rulla,60.1676712,24.9375,513.2135151939551,Affordable,4.4,665.6497068017014,56.10025420027977,924.5805785560884,25,Vietnamese,60.168,24.938,513.214,665.65
A21 Decades,60.1667658,24.9372628,594.5786976505718,Expensive,4.4,736.6820899574279,345.2919368345373,987.5828202722752,19,Lounges,60.167,24.937,594.579,736.682
Botta,60.1739693,24.9314995,275.5196200775734,Not Listed,4.4,534.3184619164545,50.22558812912112,927.1345583791668,15,Restaurants,60.174,24.931,275.52,534.318
Casa Italia,60.164694199889,24.9379016252986,816.2130027572077,Affordable,4.4,707.0933133604029,316.6213623273703,969.2757739759152,17,Italian,60.165,24.938,816.213,707.093
Milli Miglia,60.16494,24.93192,702.296036403876,Affordable,4.4,606.1813222521685,73.47439778663811,980.4409516361474,15,Bars,60.165,24.932,702.296,606.181
Farang,60.171019,24.9335388,100.05304103107596,Most Expensive,4.4,551.5547652189714,100.05304103107596,978.7944832748252,14,Asian Fusion,60.171,24.934,100.053,551.555
Ravintola Aito,60.1756592,24.9209709,758.2592153157186,Most Expensive,4.4,611.9265102091815,100.36916966890271,934.0672906544077,17,Scandinavian,60.176,24.921,758.259,611.927
Umeshu,60.1774361010774,24.9246255812324,782.5187416241308,Expensive,4.4,614.0835571062147,180.14420020726303,977.7401899569188,17,Sushi Bars,60.177,24.925,782.519,614.084
Casa Chipotle,60.1645288454964,24.927932633924,760.5287573077956,Not Listed,5.0,653.4542132805389,150.46746152121733,948.0031822329904,25,Mexican,60.165,24.928,760.529,653.454
Mizu,60.17477,24.92566,427.8825418071193,Affordable,4.9,608.6700913863581,68.67280950988682,992.8420151190838,23,Japanese,60.175,24.926,427.883,608.67
Marocco,60.1750488,24.9282303,448.93342619726025,Not Listed,4.9,595.1638306249605,86.08048964078041,963.021303715274,22,Coffee & Tea,60.175,24.928,448.933,595.164
PASSIO Keittiö ja Baari,60.1670838,24.9369496,808.5227551674049,Most Expensive,4.8,625.7177312430526,71.19496571930237,964.0566262964862,34,Modern European,60.167,24.937,808.523,625.718
Phó Viét,60.1678284709583,24.9374913705416,790.9487171475862,Not Listed,4.8,612.7620736229208,51.33405401415448,929.1129320331828,34,Vietnamese,60.168,24.937,790.949,612.762
Bar Favela,60.1721191,24.9204693,270.2706888598128,Affordable,4.8,672.4374533254892,162.0507042809793,995.8815457561416,21,Bars,60.172,24.92,270.271,672.437
Patisserie Teemu & Markus,60.1678773247786,24.9379374190249,810.2654663766766,Most Affordable,4.7,612.3235967866532,76.56211131479978,946.711858130395,34,Desserts,60.168,24.938,810.265,612.324
Kafe Moskova,60.1670113,24.9338894,702.7715780227459,Affordable,4.7,631.0791479330397,149.379988365931,949.115257748346,33,Russian,60.167,24.934,702.772,631.079
Momo Toko,60.16616,24.9339,756.7057149121791,Not Listed,4.7,647.9632543014861,165.1494290038479,972.9668734846312,33,Ramen,60.166,24.934,756.706,647.963
Karl Johan,60.1680266,24.9389719,863.8635479368464,Expensive,4.7,613.1029958825693,146.20575764273474,971.3729291050872,34,Scandinavian,60.168,24.939,863.864,613.103
Fisken på Disken,60.1693314661659,24.9338641883605,537.5913956223881,Not Listed,4.6,616.6970720778263,84.74956105802248,999.5995612371788,33,Seafood,60.169,24.934,537.591,616.697
Voffeli & Kaffeli,60.1752208025119,24.9244651934071,447.738588082873,Not Listed,4.6,647.458405743412,150.33686269981462,998.963337635487,22,Waffles,60.175,24.924,447.739,647.458
Pompier,60.1649543127515,24.9331962618671,832.4105657225277,Affordable,4.6,641.6777504109741,129.41848558153686,996.2391489271404,29,Scandinavian,60.165,24.933,832.411,641.678
Kino Andorra & Dubrovnik,60.1670113,24.9338894,702.7715780227459,Affordable,4.6,631.0791479330397,149.379988365931,949.115257748346,33,Dance Clubs,60.167,24.934,702.772,631.079
Kissakahvila Helkatti,60.1672089,24.933314,643.0769248020282,Affordable,4.6,634.4929705594261,189.79309587909944,978.8521757814124,33,Coffee & Tea,60.167,24.933,643.077,634.493
Hoshito,60.1715202,24.9259109,63.428804723956056,Expensive,4.6,602.6430059970453,63.428804723956056,994.9046486057242,25,Japanese,60.172,24.926,63.429,602.643
Bar Mendocino,60.1657849,24.931525,704.8766159520289,Most Affordable,4.5,657.2009066542806,11.701995452822304,998.1853705436714,31,Pubs,60.166,24.932,704.877,657.201
Deli & Cafe Corretto,60.17362,24.93174,448.5078880697438,Not Listed,5.0,576.9465624971232,59.2473695456636,995.6853140741218,25,Delis,60.174,24.932,448.508,576.947
Haru Sushi,60.1649,24.93562,899.8451083024638,Not Listed,5.0,653.1835226306885,190.82862557167604,993.4699320505988,32,Sushi Bars,60.165,24.936,899.845,653.184
Ravintola Grön,60.16445,24.93233,848.809622316413,Not Listed,5.0,642.7236840886418,139.38745768512305,983.6239189543348,28,Vegetarian,60.164,24.932,848.81,642.724
Hoku,60.1693803135216,24.9339735867197,541.1224666016241,Affordable,4.5,615.5652968636651,77.12664421775821,996.541122421939,33,Hawaiian,60.169,24.934,541.122,615.565
Domo,60.1665611,24.9349804,780.9763373371819,Expensive,4.4,644.8738587520365,151.92141164654527,976.055450782294,33,Japanese,60.167,24.935,780.976,644.874
Kirjasto 10,60.1714751267411,24.9387678587029,767.629813464156,Not Listed,4.4,625.015837556395,94.28072460770552,956.2987859145808,25,Libraries,60.171,24.939,767.63,625.016
Rulla,60.1676712,24.9375,800.1459242773026,Affordable,4.4,665.6497068017014,56.10025420027977,924.5805785560884,25,Vietnamese,60.168,24.938,800.146,665.65
A21 Decades,60.1667658,24.9372628,843.045275113883,Expensive,4.4,736.6820899574279,345.2919368345373,987.5828202722752,19,Lounges,60.167,24.937,843.045,736.682
Botta,60.1739693,24.9314995,461.0505383288599,Not Listed,4.4,534.3184619164545,50.22558812912112,927.1345583791668,15,Restaurants,60.174,24.931,461.051,534.318
Milli Miglia,60.16494,24.93192,782.0443820015049,Affordable,4.4,606.1813222521685,73.47439778663811,980.4409516361474,15,Bars,60.165,24.932,782.044,606.181
Farang,60.171019,24.9335388,478.2319951875622,Most Expensive,4.4,551.5547652189714,100.05304103107596,978.7944832748252,14,Asian Fusion,60.171,24.934,478.232,551.555
Ravintola Aito,60.1756592,24.9209709,527.8551506145949,Most Expensive,4.4,611.9265102091815,100.36916966890271,934.0672906544077,17,Scandinavian,60.176,24.921,527.855,611.927
Umeshu,60.1774361010774,24.9246255812324,693.5880922619102,Expensive,4.4,614.0835571062147,180.14420020726303,977.7401899569188,17,Sushi Bars,60.177,24.925,693.588,614.084
Ravintola KuuKuu,60.175213025186,24.924883187958,446.2285149905133,Expensive,4.3,545.7967506496715,169.07232545045153,925.3290202311598,15,Scandinavian,60.175,24.925,446.229,545.797
Konstan Möljä,60.1638184,24.9264202,810.8300034681822,Affordable,4.3,552.3497461842425,203.552295034877,866.5164931487367,14,Scandinavian,60.164,24.926,810.83,552.35
Cargo,60.1629543079833,24.9225186352618,926.2925192463114,Affordable,4.3,616.6712623222205,127.47449634894708,942.78385479966,15,Breakfast & Brunch,60.163,24.923,926.293,616.671
Cafe Yrjö,60.1683083,24.93894,856.5435332992976,Expensive,4.3,832.2432392682963,706.4245340501151,981.7718239961762,11,Coffee & Tea,60.168,24.939,856.544,832.243
Twisted Street Kitchen,60.1705391,24.9282393,198.77980851012683,Most Affordable,4.3,585.4998053578603,138.295173381822,969.6755992157972,13,Asian Fusion,60.171,24.928,198.78,585.5
Kippo,60.16881,24.937288,734.9301270683216,Most Affordable,4.3,795.0311960305997,597.6736737157975,978.0390739610274,10,Juice Bars & Smoothies,60.169,24.937,734.93,795.031
Shanti,60.1758308,24.9226704,559.4701163819568,Not Listed,4.3,658.8803143706743,375.9061422435614,918.2334836848383,7,Yoga,60.176,24.923,559.47,658.88
100 Dogs,60.1666505261397,24.9308481417667,603.4572541602364,Affordable,4.3,723.1797264864509,486.6095707737708,969.8552911325036,7,Cocktail Bars,60.167,24.931,603.457,723.18
Aangan,60.1631012,24.9274998,904.8637111274994,Affordable,4.3,664.0823306103011,305.96223014682715,904.8637111274994,8,Himalayan/Nepalese,60.163,24.927,904.864,664.082
Aa Han Thai,60.1726913,24.9202194,309.9285265594598,Not Listed,4.3,558.2455104190185,134.61531816166982,961.9008379682203,11,Thai,60.173,24.92,309.929,558.246
Popup Showroom,60.166509,24.9306031,609.5863792849972,Expensive,5.0,717.52171829357,480.3905676022215,951.582539218356,7,Cocktail Bars,60.167,24.931,609.586,717.522
Wagocoro,60.1807252,24.9252809,754.1660128692895,Affordable,4.9,673.8948851870417,181.9370044650408,998.7044468676404,17,Sushi Bars,60.181,24.925,754.166,673.895
Mizu,60.17477,24.92566,68.67280950988682,Affordable,4.9,608.6700913863581,68.67280950988682,992.8420151190838,23,Japanese,60.175,24.926,68.673,608.67
Marocco,60.1750488,24.9282303,86.08048964078041,Not Listed,4.9,595.1638306249605,86.08048964078041,963.021303715274,22,Coffee & Tea,60.175,24.928,86.08,595.164
PASSIO Keittiö ja Baari,60.1670838,24.9369496,918.0737485322328,Most Expensive,4.8,625.7177312430526,71.19496571930237,964.0566262964862,34,Modern European,60.167,24.937,918.074,625.718
Phó Viét,60.1678284709583,24.9374913705416,866.2622377140749,Not Listed,4.8,612.7620736229208,51.33405401415448,929.1129320331828,34,Vietnamese,60.168,24.937,866.262,612.762
Soup,60.1807613030336,24.9246104825112,766.8381276035226,Most Affordable,4.8,669.3061898273612,185.42063754482712,985.8356374406816,17,Vegetarian,60.181,24.925,766.838,669.306
Bar Favela,60.1721191,24.9204693,490.2779606393487,Affordable,4.8,672.4374533254892,162.0507042809793,995.8815457561416,21,Bars,60.172,24.92,490.278,672.437
Patisserie Teemu & Markus,60.1678773247786,24.9379374190249,876.8285794084198,Most Affordable,4.7,612.3235967866532,76.56211131479978,946.711858130395,34,Desserts,60.168,24.938,876.829,612.324
Kafe Moskova,60.1670113,24.9338894,862.6412712736196,Affordable,4.7,631.0791479330397,149.379988365931,949.115257748346,33,Russian,60.167,24.934,862.641,631.079
Momo Toko,60.16616,24.9339,937.9907707562852,Not Listed,4.7,647.9632543014861,165.1494290038479,972.9668734846312,33,Ramen,60.166,24.934,937.991,647.963
Karl Johan,60.1680266,24.9389719,907.1674317675992,Expensive,4.7,613.1029958825693,146.20575764273474,971.3729291050872,34,Scandinavian,60.168,24.939,907.167,613.103
Fisken på Disken,60.1693314661659,24.9338641883605,615.8681151071362,Not Listed,4.6,616.6970720778263,84.74956105802248,999.5995612371788,33,Seafood,60.169,24.934,615.868,616.697
Voffeli & Kaffeli,60.1752208025119,24.9244651934071,241.2346521434336,Not Listed,4.6,647.458405743412,150.33686269981462,998.963337635487,22,Waffles,60.175,24.924,241.235,647.458
Kino Andorra & Dubrovnik,60.1670113,24.9338894,862.6412712736196,Affordable,4.6,631.0791479330397,149.379988365931,949.115257748346,33,Dance Clubs,60.167,24.934,862.641,631.079
Kissakahvila Helkatti,60.1672089,24.933314,816.7950075631355,Affordable,4.6,634.4929705594261,189.79309587909944,978.8521757814124,33,Coffee & Tea,60.167,24.933,816.795,634.493
Hoshito,60.1715202,24.9259109,323.4336929779736,Expensive,4.6,602.6430059970453,63.428804723956056,994.9046486057242,25,Japanese,60.172,24.926,323.434,602.643
Bar Mendocino,60.1657849,24.931525,942.7092845046664,Most Affordable,4.5,657.2009066542806,11.701995452822304,998.1853705436714,31,Pubs,60.166,24.932,942.709,657.201
Deli & Cafe Corretto,60.17362,24.93174,203.2620096607489,Not Listed,5.0,576.9465624971232,59.2473695456636,995.6853140741218,25,Delis,60.174,24.932,203.262,576.947
Lukla,60.1815641829252,24.9265288173329,835.1073679438747,Affordable,4.5,712.3340994664293,205.60446429004992,993.837238024596,18,Himalayan/Nepalese,60.182,24.927,835.107,712.334
Hoku,60.1693803135216,24.9339735867197,614.3212062891521,Affordable,4.5,615.5652968636651,77.12664421775821,996.541122421939,33,Hawaiian,60.169,24.934,614.321,615.565
Domo,60.1665611,24.9349804,935.1014040715312,Expensive,4.4,644.8738587520365,151.92141164654527,976.055450782294,33,Japanese,60.167,24.935,935.101,644.874
Kirjasto 10,60.1714751267411,24.9387678587029,653.2986320582207,Not Listed,4.4,625.015837556395,94.28072460770552,956.2987859145808,25,Libraries,60.171,24.939,653.299,625.016
Rulla,60.1676712,24.9375,876.1078329820376,Affordable,4.4,665.6497068017014,56.10025420027977,924.5805785560884,25,Vietnamese,60.168,24.938,876.108,665.65
A21 Decades,60.1667658,24.9372628,957.262972830196,Expensive,4.4,736.6820899574279,345.2919368345373,987.5828202722752,19,Lounges,60.167,24.937,957.263,736.682
Botta,60.1739693,24.9314995,173.27192288588685,Not Listed,4.4,534.3184619164545,50.22558812912112,927.1345583791668,15,Restaurants,60.174,24.931,173.272,534.318
Farang,60.171019,24.9335388,452.2778752335052,Most Expensive,4.4,551.5547652189714,100.05304103107596,978.7944832748252,14,Asian Fusion,60.171,24.934,452.278,551.555
Ravintola Kuu,60.1802078365307,24.9252714679363,698.2008263727155,Expensive,4.4,621.9826602031478,124.88641084577796,935.0466567329834,15,French,60.18,24.925,698.201,621.983
Ravintola Aito,60.1756592,24.9209709,429.2336005735749,Most Expensive,4.4,611.9265102091815,100.36916966890271,934.0672906544077,17,Scandinavian,60.176,24.921,429.234,611.927
Umeshu,60.1774361010774,24.9246255812324,420.3370128615965,Expensive,4.4,614.0835571062147,180.14420020726303,977.7401899569188,17,Sushi Bars,60.177,24.925,420.337,614.084
YTHS Töölö,60.1822395,24.9228802,936.9339058356009,Not Listed,4.4,619.6491043088316,263.0879292789594,936.9339058356009,15,Doctors,60.182,24.923,936.934,619.649
Ravintola KuuKuu,60.175213025186,24.924883187958,221.2788977546196,Expensive,4.3,545.7967506496715,169.07232545045153,925.3290202311598,15,Scandinavian,60.175,24.925,221.279,545.797
Cafe Yrjö,60.1683083,24.93894,903.4938197927438,Expensive,4.3,832.2432392682963,706.4245340501151,981.7718239961762,11,Coffee & Tea,60.168,24.939,903.494,832.243
Twisted Street Kitchen,60.1705391,24.9282393,395.9595410377237,Most Affordable,4.3,585.4998053578603,138.295173381822,969.6755992157972,13,Asian Fusion,60.171,24.928,395.96,585.5
Kippo,60.16881,24.937288,773.7302202967601,Most Affordable,4.3,795.0311960305997,597.6736737157975,978.0390739610274,10,Juice Bars & Smoothies,60.169,24.937,773.73,795.031
Shanti,60.1758308,24.9226704,737.7112302006778,Not Listed,4.3,658.8803143706743,375.9061422435614,918.2334836848383,7,Yoga,60.176,24.923,737.711,658.88
Linko Pizzabar,60.181794284692,24.9252077433968,871.4181292505876,Affordable,4.3,646.5050917719433,247.8507865731551,979.1479737419104,15,Pizza,60.182,24.925,871.418,646.505
100 Dogs,60.1666505261397,24.9308481417667,841.1928868271401,Affordable,4.3,723.1797264864509,486.6095707737708,969.8552911325036,7,Cocktail Bars,60.167,24.931,841.193,723.18
Aa Han Thai,60.1726913,24.9202194,474.05139251866734,Not Listed,4.3,558.2455104190185,134.61531816166982,961.9008379682203,11,Thai,60.173,24.92,474.051,558.246
Popup Showroom,60.166509,24.9306031,854.4809755779006,Expensive,5.0,717.52171829357,480.3905676022215,951.582539218356,7,Cocktail Bars,60.167,24.931,854.481,717.522
Soma,60.16952,24.9405,791.5050193404153,Not Listed,5.0,889.6332700653929,791.5050193404153,987.7615207903706,2,Fast Food,60.17,24.94,791.505,889.633
SIS. Deli & Cafe,60.1676788,24.9397507,950.3235649284032,Affordable,4.3,941.5784021497232,932.8332393710432,950.3235649284032,2,Delis,60.168,24.94,950.324,941.578
Döner Harju,60.1698629067976,24.9412618211675,862.4805351047872,Not Listed,5.0,862.4805351047872,862.4805351047872,862.4805351047872,1,Kebab,60.17,24.941,862.481,862.481
Bar Bhangra,60.1746763096013,24.9218718083401,355.79322499306915,Most Affordable,4.3,521.5759590859196,160.97930478145898,997.9684770934584,10,Bars,60.175,24.922,355.793,521.576
Wagocoro,60.1807252,24.9252809,538.4059963832002,Affordable,4.9,673.8948851870417,181.9370044650408,998.7044468676404,17,Sushi Bars,60.181,24.925,538.406,673.895
Mizu,60.17477,24.92566,348.706260469925,Affordable,4.9,608.6700913863581,68.67280950988682,992.8420151190838,23,Japanese,60.175,24.926,348.706,608.67
Marocco,60.1750488,24.9282303,352.0158069511928,Not Listed,4.9,595.1638306249605,86.08048964078041,963.021303715274,22,Coffee & Tea,60.175,24.928,352.016,595.164
Soup,60.1807613030336,24.9246104825112,532.530823439799,Most Affordable,4.8,669.3061898273612,185.42063754482712,985.8356374406816,17,Vegetarian,60.181,24.925,532.531,669.306
Bar Favela,60.1721191,24.9204693,462.83489800525,Affordable,4.8,672.4374533254892,162.0507042809793,995.8815457561416,21,Bars,60.172,24.92,462.835,672.437
Fisken på Disken,60.1693314661659,24.9338641883605,984.1050938978472,Not Listed,4.6,616.6970720778263,84.74956105802248,999.5995612371788,33,Seafood,60.169,24.934,984.105,616.697
Voffeli & Kaffeli,60.1752208025119,24.9244651934071,150.33686269981462,Not Listed,4.6,647.458405743412,150.33686269981462,998.963337635487,22,Waffles,60.175,24.924,150.337,647.458
Hoshito,60.1715202,24.9259109,557.2909309818768,Expensive,4.6,602.6430059970453,63.428804723956056,994.9046486057242,25,Japanese,60.172,24.926,557.291,602.643
Deli & Cafe Corretto,60.17362,24.93174,589.6812670691099,Not Listed,5.0,576.9465624971232,59.2473695456636,995.6853140741218,25,Delis,60.174,24.932,589.681,576.947
Lukla,60.1815641829252,24.9265288173329,649.068005680578,Affordable,4.5,712.3340994664293,205.60446429004992,993.837238024596,18,Himalayan/Nepalese,60.182,24.927,649.068,712.334
Daddy Greens Pizzabar,60.18503,24.92031,978.9649056552256,Not Listed,4.5,583.5888208924985,108.4942485699976,978.9649056552256,15,Pizza,60.185,24.92,978.965,583.589
Hoku,60.1693803135216,24.9339735867197,983.8826392971108,Affordable,4.5,615.5652968636651,77.12664421775821,996.541122421939,33,Hawaiian,60.169,24.934,983.883,615.565
