Name,Category Alias,Category Title,Latitude,Longitude,Distance,Price,Rating
Yes yes yes,vegan,Vegan,60.1642087586756,24.9439802393317,295.9908857341296,,5.0
Kaisaniemen puiston kioski,kiosk,Kiosk,60.1735115,24.9496593,1003.3479559452103,,4.5
Haru Sushi,sushi,Sushi Bars,60.1649,24.93562,190.82862557167604,,5.0
Palace,scandinavian,Scandinavian,60.1652603,24.9518204,731.7267854156604,€€€€,4.8
Ravintola Grön,vegetarian,Vegetarian,60.16445,24.93233,364.7377942939102,,5.0
Hoku,hawaiian,Hawaiian,60.1693803135216,24.9339735867197,535.0380083018873,€€,4.5
Liberty or Death,speakeasies,Speakeasies,60.16472,24.94462,300.21486526002855,€€,4.5
El Greco,greek,Greek,60.16597,24.94489,339.13136683596383,€€,4.5
Vibami,vietnamese,Vietnamese,60.1631,24.94172,331.1521377244787,€€,4.5
Domo,japanese,Japanese,60.1665611,24.9349804,245.16147106042035,€€€,4.4
Tommyknocker,pubs,Pubs,60.1634598,24.9412804,249.66830704226524,€€,4.4
Pizzeria Via Tribunali,pizza,Pizza,60.16848,24.95157,795.9248893992163,,4.4
Ravintola Vinkkeli,modern_european,Modern European,60.1639,24.94641,329.0346206506456,€€€€,5.0
Casa Chipotle,mexican,Mexican,60.1645288454964,24.927932633924,943.0287001267701,,5.0
Mizu,japanese,Japanese,60.17477,24.92566,1249.8377810344818,€€,4.9
Marocco,coffee,Coffee & Tea,60.1750488,24.9282303,1253.9295182607807,,4.9
Baskeri &  Basso,bistros,Bistros,60.1578732195411,24.934694096446,1135.7393883165232,€€,4.8
Ravintola Savoy,restaurants,Restaurants,60.1666412,24.9473209,164.38035046378516,€€€€,4.8
PASSIO Keittiö ja Baari,modern_european,Modern European,60.1670838,24.9369496,407.111732301477,€€€€,4.8
Krog Roba,scandinavian,Scandinavian,60.16454,24.94722,301.7833281172485,€€€,4.8
Phó Viét,vietnamese,Vietnamese,60.1678284709583,24.9374913705416,390.5193261176279,,4.8
Spis,scandinavian,Scandinavian,60.1636314,24.9476795,429.44291745271755,€€€€,4.8
Pompier,scandinavian,Scandinavian,60.1671925257657,24.9492107925732,273.5879117218548,€€€,4.8
Finlandia Caviar Shop & Restaurant,gourmet,Specialty Food,60.16691,24.95163,437.9714562306955,,5.0
Trillby & Chadwick,speakeasies,Speakeasies,60.16835,24.9538,546.4946442635695,€€,4.7
Patisserie Teemu & Markus,desserts,Desserts,60.1678773247786,24.9379374190249,368.3473244239708,€,4.7
Kafe Moskova,russian,Russian,60.1670113,24.9338894,551.2259958859785,€€,4.7
Momo Toko,ramen,Ramen,60.16616,24.9339,563.7506772977637,,4.7
Karl Johan,scandinavian,Scandinavian,60.1680266,24.9389719,310.91576649560886,€€€,4.7
Zucchini,vegetarian,Vegetarian,60.1662313763646,24.9494676174376,295.36836484880575,€,4.7
Rikhardinkadun kirjasto,libraries,Libraries,60.1662407,24.9464092,139.19683623071793,,4.7
Fisken på Disken,seafood,Seafood,60.1693314661659,24.9338641883605,637.4314344084535,,4.6
Café DaJa,german,German,60.17145,24.95704,863.2398151089786,€€,4.6
Kansalliskirjasto,libraries,Libraries,60.1704494600943,24.950331910671,516.8112709571069,,4.6
Bar Haven,champagne_bars,Champagne Bars,60.1666,24.95164,420.685076897011,€€€,4.6
Olo,scandinavian,Scandinavian,60.1680572300478,24.9564699456096,685.3767065107985,€€€€,4.6
Classic Pizza,pizza,Pizza,60.1685237503237,24.9424013740297,208.8757535837732,€€,4.6
Ravintola Aino,scandinavian,Scandinavian,60.1681595,24.9502296,346.2554194058397,€€€€,4.6
Pompier,scandinavian,Scandinavian,60.1649543127515,24.9331962618671,651.2281053797257,€€,4.6
Kino Andorra & Dubrovnik,danceclubs,Dance Clubs,60.1670113,24.9338894,551.2259958859785,€€,4.6
Kissakahvila Helkatti,coffee,Coffee & Tea,60.1672089,24.933314,608.6758417747672,€€,4.6
Ask,scandinavian,Scandinavian,60.1721611,24.9558907,867.4143654942325,€€€€,4.5
Bar Mendocino,pubs,Pubs,60.1657849,24.931525,717.4776467622294,€,4.5
Deli & Cafe Corretto,delis,Delis,60.17362,24.93174,1010.4200009342477,,5.0
Kansallisarkisto,education,Education,60.1721191,24.9524994,683.9806393844957,,4.5
Trocadero,french,French,60.1647987,24.9426403,242.29907919426552,,4.8
Demo,scandinavian,Scandinavian,60.1648301,24.9415088,277.1559460818208,€€€€,4.5
Yes yes yes,vegan,Vegan,60.1642087586756,24.9439802393317,299.774387602085,,5.0
Shelter,modern_european,Modern European,60.16898,24.95993,894.2790715062353,€€€,4.5
Kaisaniemen puiston kioski,kiosk,Kiosk,60.1735115,24.9496593,690.3031435501497,,4.5
Haru Sushi,sushi,Sushi Bars,60.1649,24.93562,516.3950879369182,,5.0
Palace,scandinavian,Scandinavian,60.1652603,24.9518204,477.18170534203546,€€€€,4.8
Ravintola Grön,vegetarian,Vegetarian,60.16445,24.93233,692.6763350526347,,5.0
Hoku,hawaiian,Hawaiian,60.1693803135216,24.9339735867197,634.2989881042602,€€,4.5
Liberty or Death,speakeasies,Speakeasies,60.16472,24.94462,243.5078175087679,€€,4.5
El Greco,greek,Greek,60.16597,24.94489,122.72507504734104,€€,4.5
Vibami,vietnamese,Vietnamese,60.1631,24.94172,334.212432118283,€€,4.5
Domo,japanese,Japanese,60.1665611,24.9349804,496.82435299235755,€€€,4.4
Tommyknocker,pubs,Pubs,60.1634598,24.9412804,417.0632927209614,€€,4.4
Pizzeria Via Tribunali,pizza,Pizza,60.16848,24.95157,461.0143925180523,,4.4
Kirjasto 10,libraries,Libraries,60.1714751267411,24.9387678587029,593.6678073978313,,4.4
Rulla,vietnamese,Vietnamese,60.1676712,24.9375,382.4130503227766,€€,4.4
Ravintola Vinkkeli,modern_european,Modern European,60.1639,24.94641,201.7312977914119,€€€€,5.0
Baskeri &  Basso,bistros,Bistros,60.1578732195411,24.934694096446,1139.736741783196,€€,4.8
Ravintola Savoy,restaurants,Restaurants,60.1666412,24.9473209,263.08993126053184,€€€€,4.8
PASSIO Keittiö ja Baari,modern_european,Modern European,60.1670838,24.9369496,731.9094021246739,€€€€,4.8
Chef & Sommelier,scandinavian,Scandinavian,60.15766,24.94254,897.2894996507637,€€€€,4.8
Krog Roba,scandinavian,Scandinavian,60.16454,24.94722,137.1515887306408,€€€,4.8
Phó Viét,vietnamese,Vietnamese,60.1678284709583,24.9374913705416,734.9793293502061,,4.8
Spis,scandinavian,Scandinavian,60.1636314,24.9476795,184.6186074601738,€€€€,4.8
Pompier,scandinavian,Scandinavian,60.1671925257657,24.9492107925732,244.32182697714885,€€€,4.8
Finlandia Caviar Shop & Restaurant,gourmet,Specialty Food,60.16691,24.95163,282.6339623330722,,5.0
Trillby & Chadwick,speakeasies,Speakeasies,60.16835,24.9538,458.47332123698715,€€,4.7
Patisserie Teemu & Markus,desserts,Desserts,60.1678773247786,24.9379374190249,715.1697469358392,€,4.7
Signora Delizia,coffee,Coffee & Tea,60.1676788,24.9626503,784.3750595946838,€€,4.7
Kafe Moskova,russian,Russian,60.1670113,24.9338894,866.9104718604817,€€,4.7
Momo Toko,ramen,Ramen,60.16616,24.9339,856.8320596104126,,4.7
Karl Johan,scandinavian,Scandinavian,60.1680266,24.9389719,663.8964834322285,€€€,4.7
Zucchini,vegetarian,Vegetarian,60.1662313763646,24.9494676174376,136.93437042463597,€,4.7
Rikhardinkadun kirjasto,libraries,Libraries,60.1662407,24.9464092,217.70872907445656,,4.7
Fisken på Disken,seafood,Seafood,60.1693314661659,24.9338641883605,989.9745696913631,,4.6
Café DaJa,german,German,60.17145,24.95704,834.5973026691724,€€,4.6
Kansalliskirjasto,libraries,Libraries,60.1704494600943,24.950331910671,607.6964633996978,,4.6
Bar Haven,champagne_bars,Champagne Bars,60.1666,24.95164,216.4872124646577,€€€,4.6
Olo,scandinavian,Scandinavian,60.1680572300478,24.9564699456096,514.023362418185,€€€€,4.6
Classic Pizza,pizza,Pizza,60.1685237503237,24.9424013740297,554.7232091506941,€€,4.6
Ravintola Aino,scandinavian,Scandinavian,60.1681595,24.9502296,329.16749292158136,€€€€,4.6
Pompier,scandinavian,Scandinavian,60.1649543127515,24.9331962618671,901.9353539465326,€€,4.6
Kino Andorra & Dubrovnik,danceclubs,Dance Clubs,60.1670113,24.9338894,866.9104718604817,€€,4.6
Kissakahvila Helkatti,coffee,Coffee & Tea,60.1672089,24.933314,928.4548419079329,€€,4.6
Ask,scandinavian,Scandinavian,60.1721611,24.9558907,877.5340269836402,€€€€,4.5
Bar Mendocino,pubs,Pubs,60.1657849,24.931525,998.1853705436714,€,4.5
Ani,turkish,Turkish,60.1571504587047,24.9336607849584,1236.842485312524,€€,4.5
Fulbari,himalayan,Himalayan/Nepalese,60.1573629,24.9320834,1284.3937384371359,€€,4.8
Deli & Cafe Corretto,delis,Delis,60.17362,24.93174,1363.459024836394,,5.0
Kansallisarkisto,education,Education,60.1721191,24.9524994,752.5533090721765,,4.5
Trocadero,french,French,60.1647987,24.9426403,397.27052163293956,,4.8
Ora,scandinavian,Scandinavian,60.15766,24.94254,897.9108930759937,,5.0
Demo,scandinavian,Scandinavian,60.1648301,24.9415088,442.4766547873668,€€€€,4.5
Yes yes yes,vegan,Vegan,60.1642087586756,24.9439802393317,317.77842282574164,,5.0
Shelter,modern_european,Modern European,60.16898,24.95993,729.6366520835511,€€€,4.5
Kaisaniemen puiston kioski,kiosk,Kiosk,60.1735115,24.9496593,804.8027032935385,,4.5
Haru Sushi,sushi,Sushi Bars,60.1649,24.93562,765.398552178288,,5.0
Palace,scandinavian,Scandinavian,60.1652603,24.9518204,160.61600998047615,€€€€,4.8
Ravintola Grön,vegetarian,Vegetarian,60.16445,24.93233,932.9635368272849,,5.0
Hoku,hawaiian,Hawaiian,60.1693803135216,24.9339735867197,987.3594612152976,€€,4.5
Liberty or Death,speakeasies,Speakeasies,60.16472,24.94462,284.18162421576886,€€,4.5
El Greco,greek,Greek,60.16597,24.94489,261.05015310154016,€€,4.5
Vibami,vietnamese,Vietnamese,60.1631,24.94172,308.8843310399319,€€,4.5
Domo,japanese,Japanese,60.1665611,24.9349804,799.4643594929257,€€€,4.4
Tommyknocker,pubs,Pubs,60.1634598,24.9412804,474.66369314922906,€€,4.4
Pizzeria Via Tribunali,pizza,Pizza,60.16848,24.95157,403.61815944113243,,4.4
Ravintola Vinkkeli,modern_european,Modern European,60.1639,24.94641,456.88014143615646,€€€€,5.0
Ravintola Savoy,restaurants,Restaurants,60.1666412,24.9473209,212.608532368427,€€€€,4.8
PASSIO Keittiö ja Baari,modern_european,Modern European,60.1670838,24.9369496,778.5885064259663,€€€€,4.8
Krog Roba,scandinavian,Scandinavian,60.16454,24.94722,387.0549411636855,€€€,4.8
Phó Viét,vietnamese,Vietnamese,60.1678284709583,24.9374913705416,748.1269316573732,,4.8
Spis,scandinavian,Scandinavian,60.1636314,24.9476795,473.1273835399891,€€€€,4.8
Pompier,scandinavian,Scandinavian,60.1671925257657,24.9492107925732,104.71058898455951,€€€,4.8
Finlandia Caviar Shop & Restaurant,gourmet,Specialty Food,60.16691,24.95163,76.54612569852911,,5.0
Trillby & Chadwick,speakeasies,Speakeasies,60.16835,24.9538,187.10319959340885,€€,4.7
Patisserie Teemu & Markus,desserts,Desserts,60.1678773247786,24.9379374190249,723.778060781178,€,4.7
Signora Delizia,coffee,Coffee & Tea,60.1676788,24.9626503,637.5555291180879,€€,4.7
Kafe Moskova,russian,Russian,60.1670113,24.9338894,923.6857257767844,€€,4.7
Momo Toko,ramen,Ramen,60.16616,24.9339,940.128298001078,,4.7
Karl Johan,scandinavian,Scandinavian,60.1680266,24.9389719,657.6542687894124,€€€,4.7
Zucchini,vegetarian,Vegetarian,60.1662313763646,24.9494676174376,164.57365968700628,€,4.7
Rikhardinkadun kirjasto,libraries,Libraries,60.1662407,24.9464092,298.84648788860727,,4.7
Fisken på Disken,seafood,Seafood,60.1693314661659,24.9338641883605,969.4826788642595,,4.6
Café DaJa,german,German,60.17145,24.95704,554.2541027813241,€€,4.6
Kansalliskirjasto,libraries,Libraries,60.1704494600943,24.950331910671,330.0400125365935,,4.6
Bar Haven,champagne_bars,Champagne Bars,60.1666,24.95164,116.28100588039969,€€€,4.6
Olo,scandinavian,Scandinavian,60.1680572300478,24.9564699456096,308.85011067239014,€€€€,4.6
Classic Pizza,pizza,Pizza,60.1685237503237,24.9424013740297,489.06395221648927,€€,4.6
Ravintola Aino,scandinavian,Scandinavian,60.1681595,24.9502296,65.92999035872478,€€€€,4.6
Pompier,scandinavian,Scandinavian,60.1649543127515,24.9331962618671,1024.7355704441463,€€,4.6
Kino Andorra & Dubrovnik,danceclubs,Dance Clubs,60.1670113,24.9338894,923.6857257767844,€€,4.6
Kissakahvila Helkatti,coffee,Coffee & Tea,60.1672089,24.933314,978.8521757814123,€€,4.6
Ask,scandinavian,Scandinavian,60.1721611,24.9558907,590.0309044317343,€€€€,4.5
Kansallisarkisto,education,Education,60.1721191,24.9524994,464.3765446628337,,4.5
Trocadero,french,French,60.1647987,24.9426403,557.3006217110614,,4.8
Demo,scandinavian,Scandinavian,60.1648301,24.9415088,603.1558596294616,€€€€,4.5
Yes yes yes,vegan,Vegan,60.1642087586756,24.9439802393317,533.5984135033515,,5.0
Shelter,modern_european,Modern European,60.16898,24.95993,520.4774802007023,€€€,4.5
Kaisaniemen puiston kioski,kiosk,Kiosk,60.1735115,24.9496593,523.9343625536817,,4.5
Haru Sushi,sushi,Sushi Bars,60.1649,24.93562,888.0824822766782,,5.0
Palace,scandinavian,Scandinavian,60.1652603,24.9518204,252.34241942353165,€€€€,4.8
Hoku,hawaiian,Hawaiian,60.1693803135216,24.9339735867197,964.7291423968954,€€,4.5
Liberty or Death,speakeasies,Speakeasies,60.16472,24.94462,479.2307989422873,€€,4.5
El Greco,greek,Greek,60.16597,24.94489,372.0712599094102,€€,4.5
Vibami,vietnamese,Vietnamese,60.1631,24.94172,543.0736452522215,€€,4.5
Domo,japanese,Japanese,60.1665611,24.9349804,872.6368600783304,€€€,4.4
Tommyknocker,pubs,Pubs,60.1634598,24.9412804,693.4270111228938,€€,4.4
Pizzeria Via Tribunali,pizza,Pizza,60.16848,24.95157,116.02366877741363,,4.4
Kirjasto 10,libraries,Libraries,60.1714751267411,24.9387678587029,808.1751122599779,,4.4
Rulla,vietnamese,Vietnamese,60.1676712,24.9375,741.4179232044721,€€,4.4
Soppakeittiö,soup,Soup,60.1664065865745,24.952743931244,155.20401656242066,€,4.4
The Riff,bars,Bars,60.1641388,24.9428196,567.51031955497,€€,4.4
Toca,modern_european,Modern European,60.1654414,24.9512655,229.37629535503697,€€€,4.4
A21 Decades,lounges,Lounges,60.1667658,24.9372628,764.2634705486266,€€€,4.4
Casa Italia,italian,Italian,60.164694199889,24.9379016252986,788.8905932344262,€€,4.4
Farang,asianfusion,Asian Fusion,60.171019,24.9335388,1042.080093265654,€€€€,4.4
Ravintola Vinkkeli,modern_european,Modern European,60.1639,24.94641,820.8441867184299,€€€€,5.0
Ravintola Savoy,restaurants,Restaurants,60.1666412,24.9473209,633.9646763676267,€€€€,4.8
Krog Roba,scandinavian,Scandinavian,60.16454,24.94722,752.3150310627542,€€€,4.8
Spis,scandinavian,Scandinavian,60.1636314,24.9476795,790.5879313887431,€€€€,4.8
Pompier,scandinavian,Scandinavian,60.1671925257657,24.9492107925732,525.7359990421899,€€€,4.8
Finlandia Caviar Shop & Restaurant,gourmet,Specialty Food,60.16691,24.95163,369.69806734344746,,5.0
Trillby & Chadwick,speakeasies,Speakeasies,60.16835,24.9538,267.58983995446357,€€,4.7
Signora Delizia,coffee,Coffee & Tea,60.1676788,24.9626503,236.7115855065546,€€,4.7
Zucchini,vegetarian,Vegetarian,60.1662313763646,24.9494676174376,549.8057806142577,€,4.7
Rikhardinkadun kirjasto,libraries,Libraries,60.1662407,24.9464092,713.1865532489905,,4.7
Café DaJa,german,German,60.17145,24.95704,365.5853519929518,€€,4.6
Kansalliskirjasto,libraries,Libraries,60.1704494600943,24.950331910671,501.0851921811628,,4.6
Bar Haven,champagne_bars,Champagne Bars,60.1666,24.95164,415.66238527495614,€€€,4.6
Olo,scandinavian,Scandinavian,60.1680572300478,24.9564699456096,113.35941944986416,€€€€,4.6
Classic Pizza,pizza,Pizza,60.1685237503237,24.9424013740297,885.0553931475439,€€,4.6
Ravintola Aino,scandinavian,Scandinavian,60.1681595,24.9502296,456.43573197141177,€€€€,4.6
Ask,scandinavian,Scandinavian,60.1721611,24.9558907,455.84455160031354,€€€€,4.5
Kansallisarkisto,education,Education,60.1721191,24.9524994,497.0007594027072,,4.5
Trocadero,french,French,60.1647987,24.9426403,968.4508190907957,,4.8
Demo,scandinavian,Scandinavian,60.1648301,24.9415088,1015.1971541240262,€€€€,4.5
Yes yes yes,vegan,Vegan,60.1642087586756,24.9439802393317,923.8346819411614,,5.0
Shelter,modern_european,Modern European,60.16898,24.95993,109.11896552592448,€€€,4.5
Kaisaniemen puiston kioski,kiosk,Kiosk,60.1735115,24.9496593,598.2412619654641,,4.5
Palace,scandinavian,Scandinavian,60.1652603,24.9518204,479.03073605134523,€€€€,4.8
Flying Dutch,musicvenues,Music Venues,60.1768941813989,24.9490928649902,1075.669096407771,€€,4.5
Liberty or Death,speakeasies,Speakeasies,60.16472,24.94462,876.5846725082465,€€,4.5
El Greco,greek,Greek,60.16597,24.94489,786.4064582131036,€€,4.5
Vibami,vietnamese,Vietnamese,60.1631,24.94172,923.4029785720868,€€,4.5
Tommyknocker,pubs,Pubs,60.1634598,24.9412804,1085.3636876636501,€€,4.4
Pizzeria Via Tribunali,pizza,Pizza,60.16848,24.95157,350.01695309829154,,4.4
Soppakeittiö,soup,Soup,60.1664065865745,24.952743931244,383.4313073744958,€,4.4
The Riff,bars,Bars,60.1641388,24.9428196,959.1235467346497,€€,4.4
Toca,modern_european,Modern European,60.1654414,24.9512655,513.7919438490245,€€€,4.4
Hills Dumplings,dimsum,Dim Sum,60.16441,24.94533,845.7303634366176,,4.4
Qulma,brasseries,Brasseries,60.1714516,24.9570408,330.5219746563599,€€,4.4
Katajanokan Kasino,venues,Venues & Event Spaces,60.1692900139143,24.9652956653234,394.05231801153906,€€€€,4.3
Copas y Tapas,tapasmallplates,Tapas/Small Plates,60.1687698,24.9490204,508.04632585884775,,4.3
Fratello Torrefazione,coffee,Coffee & Tea,60.1697858000198,24.9479163361776,600.007185731703,€€,4.3
Suomalaisen Kirjallisuuden Seura,libraries,Libraries,60.1702309,24.9562092,228.81691402990532,,4.3
Pastor,latin,Latin American,60.1660614,24.9430008,960.835495882698,€€€,4.3
Ravintola Natura,scandinavian,Scandinavian,60.16369,24.94181,1031.8084513508961,€€€€,4.3
Kuurna,modern_european,Modern European,60.170205122233,24.958416669608,200.72232941911372,€€€,4.3
Kaisla,pubs,Pubs,60.1719284,24.9468193,747.1029669029676,€€,4.3
BrewDog,pubs,Pubs,60.16062,24.9425199,1237.3036500440592,€€,4.3
Ravintola Maxill,food,Food,60.1604385,24.9461498,1111.493574883328,€€€,4.3
Ravintola Nokka,scandinavian,Scandinavian,60.1690225729284,24.960840976999,151.73185430268254,€€€,4.3
SIS. Deli & Café,coffee,Coffee & Tea,60.16077,24.94634,1104.0265572678657,€,4.3
Pörssiklubi,restaurants,Restaurants,60.1684113,24.9486008,533.5989436662555,,5.0
Eat Poke Helsinki,seafood,Seafood,60.16958,24.94461,737.937150626837,,5.0
Ravintola Saaristo,scandinavian,Scandinavian,60.1593617088918,24.9655079841614,1079.2005517569248,€€€,4.5
Signora Delizia,coffee,Coffee & Tea,60.1676788,24.9626503,718.6517212691689,€€,4.7
Shelter,modern_european,Modern European,60.16898,24.95993,873.4612221502023,€€€,4.5
Katajanokan Kasino,venues,Venues & Event Spaces,60.1692900139143,24.9652956653234,585.2201688921556,€€€€,4.3
Kuurna,modern_european,Modern European,60.170205122233,24.958416669608,979.0775906067007,€€€,4.3
Ravintola Nokka,scandinavian,Scandinavian,60.1690225729284,24.960840976999,820.4012250733998,€€€,4.3
Ravintola Saaristo,scandinavian,Scandinavian,60.1593617088918,24.9655079841614,1098.6135759667973,€€€,4.5
Rodolfo,italian,Italian,60.171038691879,24.957663516225,1046.4895907019247,€€,4.2
Svenska Klubben,restaurants,Restaurants,60.1740494,24.9593201,1103.8106865158486,€€€€,4.7
Kolme Kruunua,scandinavian,Scandinavian,60.174376987984,24.958932832065,1165.480543748323,€€,4.2
Niska Helsinki,pubs,Pubs,60.16898,24.95993,881.9649646596531,,5.0
Sköne,beerbar,Beer Bar,60.1688211011284,24.9590653546311,914.8207596369965,,5.0
Norilla,comfortfood,Comfort Food,60.1732351,24.9590707,1085.9074319588012,,5.0
SkyWheel Helsinki,amusementparks,Amusement Parks,60.1667341228077,24.9594781909523,895.6930839340188,,4.0
Bellevue,russian,Russian,60.1686211,24.9615498,758.8905834816784,€€€,4.0
Ravintola Everest Katajanokka,himalayan,Himalayan/Nepalese,60.16771,24.96637,506.01312704070256,€€,3.9
Savu,scandinavian,Scandinavian,60.1736097865764,24.9685359710627,742.6042599429497,€€€€,3.9
Majakkalaiva Relandersgrund,bars,Bars,60.1691618330407,24.9587059020996,939.4837039479177,€€€,3.9
Doi Thai,thai,Thai,60.17124,24.95896,1003.6974635782883,€€,3.8
No. 5,vietnamese,Vietnamese,60.17136,24.9575806,1060.1391373814183,,4.3
