Name,Category ID,Category Name,Latitude,Longitude,Distance,Popularity,Price,Rating,Description
Ravintola Idän Piste,13015,Karaoke Bar,60.210674,25.07883,887,0.9267829432303116,2.0,5.5,
Burger King Suomi,13031,Burger Joint,60.211888,25.082331,953,0.9939140695719643,1.0,5.5,
Ravintola Black Bird,13018,Pub,60.211455,25.081273,915,0.9782264321738006,1.0,5.3,
Hesburger,13031,Burger Joint,60.210527,25.080704,829,0.9959427130479762,1.0,4.9,"The factors behind Hesburger’s success are taste, quality and a broad range of products, as well as prominent marketing and competitive offers. In addition to the delicious taste, a successful experience comprises first-class customer service, clean and cosy premises, and standard-quality products."
HSL 4219 Kissankellontie,19043,Bus Stop,60.205695,25.08838,259,0.11124401913875598,,,
HSL 4218 Kissankellontie,19043,Bus Stop,60.205747,25.089222,287,0.526243049269365,,,
Cafe Rouge,13034,Café,60.206113,25.081541,383,0.6724023664813138,1.0,,
Pärlan,13236,Italian Restaurant,60.208351,25.082895,560,0.02705127376180008,2.0,,
HSL 4492 Kauppakartanonkuja,19043,Bus Stop,60.206961,25.078251,580,0.653756627440838,,,
Attendo Maamerkin Hammaslääkärit,15007,Dentist,60.20842,25.081455,598,0.9200423509634036,,,
Maharaja Indian Cuisine,13199,Indian Restaurant,60.209135,25.086239,615,0.5787695590327169,2.0,,
Ben’s Way,13099,Chinese Restaurant,60.209135,25.087935,621,0.9756239493081599,1.0,,
Pho Vietnam Nokis,13379,Vietnamese Restaurant,60.20919,25.086285,621,0.9252069054700633,2.0,,
King Kebab,13145,Fast Food Restaurant,60.209265,25.086646,629,0.9592574033363507,1.0,,
Hsl Porolahti 4183,19043,Bus Stop,60.204734,25.074512,663,0.11346663649295229,,,
HSL 4211 Tulisuonkuja,19043,Bus Stop,60.202799,25.073809,695,0.9692066468382258,,,WGS84 koordinaatit lat: 60.20285 lon: 25.07329 Pysäkkikoodi: 1455158
Chalupa,13303,Mexican Restaurant,60.209891,25.084869,703,0.9436667528772792,1.0,,
HSL -Itäkeskus/Östra Centrum,19043,Bus Stop,60.209234,25.079335,734,0.972488038277512,,,
Stadin Chili Kebab,13032,"Cafe, Coffee, and Tea House",60.209892,25.081476,748,0.9817422087158929,,,
HSL 4491 Itäpolku,19043,Bus Stop,60.207551,25.075047,760,0.9200019397387819,,,
"HSL 4328 Itäkeskus , Laituri 28",19043,Bus Stop,60.20946,25.077026,828,0.9410561877667141,,,WGS84 koordinaatit lat: 60.20956 lon: 25.07691 Pysäkkikoodi: 1453128
Hot Yoga Studio,18028,Yoga Studio,60.210596,25.080961,831,0.5242224880382775,,,
Vegan food,13377,Vegan and Vegetarian Restaurant,60.210462,25.079653,846,0.6945557998189578,2.0,,
Phoviet,13379,Vietnamese Restaurant,60.210654,25.080211,852,0.7363167593430752,2.0,,
Little Saigon,13379,Vietnamese Restaurant,60.210654,25.080211,852,0.40128346049398683,2.0,,
HSL 4610 Venemestarintie,19043,Bus Stop,60.209999,25.09514,862,0.07526186473554895,,,
"HSL 4318 Itäkeskus , Laituri 18",19043,Bus Stop,60.209697,25.076624,862,0.9803035691193586,,,
HSL Itäkeskus bussiterminaali,19042,Bus Station,60.209883,25.077077,864,0.9980360144833829,,,
Friiday's,13065,Restaurant,60.211208,25.080669,900,0.7860629768524505,,,
"HSL 4302 Itäkeskus , Laituri 2",19043,Bus Stop,60.209984,25.076163,903,0.9861308677098151,,,
Friends & Brgrs,13031,Burger Joint,60.21154,25.082641,905,0.9795600025863184,1.0,,
PlusTerveys Agenttitalon Hammaslääkärit,15007,Dentist,60.211407,25.081333,909,0.7785545713177292,,,PlusTerveys Agenttitalon Hammaslääkärit. PlusTerveys Hammaslääkärit Oy on Suomen suurin yksityisiä suun terveydenhuollon palveluita tuottava yritys. PlusTerveys Hammaslääkäreiden laaja palveluverkosto kattaa 127 hammaslääkäriasemaa 70 paikkakunnalla ympäri Suomen...
HSL 4272 Puotinharju,19043,Bus Stop,60.211449,25.081168,917,0.005819216345532135,,,
Itäkeskuksen Kirjasto Lukusali,12080,Library,60.211957,25.08089,975,0.18950439674123884,,,
Luckiefun's Itis,13276,Sushi Restaurant,60.212201,25.08229,981,0.961964955386008,2.0,,
Today's,13065,Restaurant,60.212078,25.080292,998,0.3600720936247252,,,
Kotipizza Helsinki Easton,13064,Pizzeria,60.209504,25.082851,683,,,,
Xing Hong Oy,13065,Restaurant,60.209897,25.086063,699,,,,
Hoang Gia Ky,13065,Restaurant,60.209537,25.081681,707,,,,
Tridev Oy,13065,Restaurant,60.20362,25.07349,707,,,,
Pizzeria Dilber avoin yhtiö,13032,"Cafe, Coffee, and Tea House",60.237466,24.846199,323,0.9651978533557481,1.0,7.5,
Helsingin kaupunki Malminkartanon kirjasto,12080,Library,60.246166,24.859999,939,0.978072869520238,,6.7,Malminkartanon kirjasto on osa Helsingin kaupunginkirjastoa ja HelMet-kirjastoa.
Hesburger,13145,Fast Food Restaurant,60.239966,24.850835,121,0.984700310358205,1.0,5.6,
Ravintola Vaahtera,13065,Restaurant,60.23986,24.845873,317,0.13814173024699342,,5.2,
Subway,13039,Deli,60.239157,24.849675,94,0.9366594465278676,1.0,5.1,"Your local Subway Restaurant, located at Ajomiehentie 1 brings delicious ingredients and mouth-watering flavours in billions of sandwich, salad and wrap combinations to you. An alternative to traditional fast food, we offer freshly cut veggies, toppings, protein and freshly-baked bread to create..."
Takumi,13263,Japanese Restaurant,60.238878,24.850242,58,0.9935342040605198,2.0,,"TAKUMI on japania ja tarkoittaa käsityötä. Ravintola Takumissa kaikki ruoka tehdään huolellisesti sydämellä. Buffetissa 5 erilaista lämmintä ruokaa, 8 erilaista sushilajia ja 6 erilaista kylmää ruokaa."
Laventeli,13302,Mediterranean Restaurant,60.238982,24.850228,59,0.9677275960170697,2.0,,
HSL 1572 Ruosilanpolku,19043,Bus Stop,60.239318,24.852194,79,0.6434517651622915,,,
Mother India,13199,Indian Restaurant,60.239157,24.849675,94,0.978234514418725,2.0,,
Kung Food Panda Buffet Ristikko,13099,Chinese Restaurant,60.239157,24.849675,94,0.7599492435018751,1.0,,
Lave Ravintola,13309,Middle Eastern Restaurant,60.239095,24.849524,100,0.327823936376568,2.0,,
Huimala,10001,Amusement Park,60.23904,24.849479,101,0.1423283331178068,,,
HSL 1573 Ruosilanpolku,19043,Bus Stop,60.238333,24.85487,206,0.6256708263287211,,,
HSL 1574 Malminkartanonkuja,19043,Bus Stop,60.24092,24.849329,249,0.7146563429458166,,,
HSL 1534 Riihipellontie,19043,Bus Stop,60.237797,24.847266,254,0.9718172119487909,,,
Ravintola Loru,13065,Restaurant,60.240058,24.855588,269,0.9524763998448209,,,"Ravintola Loru on monipuolinen ravintola Helsingissä. Tule meille nauttimaan lounasta, varaa ravintola omaa yksityistilaisuuttasi varten tai hyödynnä pitopalvelua. Tarjoamme myös yrityksille kokouspalvelut viihtyisissä tiloissamme."
HSL 1821 Konalantie,19043,Bus Stop,60.238201,24.846205,291,0.04914004914004914,,,
Kampin Pippuri,13145,Fast Food Restaurant,60.23986,24.845873,317,0.8444895254105781,1.0,,
Kartanonkaaren koirakenttä,16033,Dog Park,60.240449,24.8576,387,0.9322546230440967,,,
HSL 1575 Malminkartanonkuja,19043,Bus Stop,60.242233,24.848514,400,0.37971194879089615,,,
SS-catering Oy / Ravintola Ilo,11057,Caterer,60.239784,24.843024,466,0.914950536661063,,,
Agitokola,16033,Dog Park,60.243062,24.84999,468,0.10168272339324971,,,
Kastetaimi,13065,Restaurant,60.236735,24.858635,470,0.01765970515970516,,,
Lounasravintola Kuusenkerkkä,13049,Diner,60.236742,24.85874,475,0.6194798267166688,1.0,,
HSL 1532 Tähkätie,19043,Bus Stop,60.235378,24.846378,476,0.9740883227725333,,,
Raku,13263,Japanese Restaurant,60.242125,24.844346,524,0.9623852321220743,2.0,,
HSL 1823 Käärtipolku,19043,Bus Stop,60.236725,24.842806,527,0.7987763481184533,,,
HSL 1576 Malminkartanontie,19043,Bus Stop,60.243043,24.846392,534,0.9415896159317212,,,
HSL 1536 Ristipellontie,19043,Bus Stop,60.241644,24.842559,570,0.9579157506789086,,,
HSL 1539 Hankasuontie,19043,Bus Stop,60.244471,24.846567,671,0.9320121556963662,,,
Pizza Express Konala,13064,Pizzeria,60.234241,24.843357,678,0.14193230311651364,1.0,,
Kartanonhaan koira-aitaus,16033,Dog Park,60.237826,24.86341,678,0.8097601189706453,,,
Malminkartanon koira-aitaus,16033,Dog Park,60.245004,24.84999,682,0.2658007888271046,,,
HSL 1577 Malminkartanontie,19043,Bus Stop,60.24428,24.845217,685,0.9514418724945041,,,
HSL 1611 Vihdintie,19043,Bus Stop,60.233911,24.858807,691,0.4673234837708522,,,512 Leppävaara 512A Westendinasema
HSL 1540/1541 Vuokraajankuja,19043,Bus Stop,60.245223,24.850966,702,0.2219788568472779,,,
HSL 1531 Vähäntuvantie,19043,Bus Stop,60.233048,24.846061,711,0.9601464502780293,,,
HSL 1595 Sänkitie,19043,Bus Stop,60.236318,24.838892,742,0.015307771886719255,,,
HSL E1932 Hilapellontie,19043,Bus Stop,60.242703,24.840243,742,0.4856055217897323,,,
HSL 1530 Vähäntuvantie,19043,Bus Stop,60.232366,24.846895,765,0.9702815854131643,,,
HSL 1546 Puustellinpolku,19043,Bus Stop,60.242898,24.863092,787,0.9877392344497608,,,
HSL 1571 Konalan puisto,19043,Bus Stop,60.234021,24.86218,808,0.9275184275184275,,,
HSL 1578 Riukutie,19043,Bus Stop,60.244985,24.843108,813,0.891940385361438,,,
HSL E1978 Kanttiinitie,19043,Bus Stop,60.237393,24.835992,860,0.5662348918957962,,,
HSL E1931 Hilapellontie,19043,Bus Stop,60.239441,24.835183,891,0.12054381149580264,,,
HSL E1977 Kanttiinitie,19043,Bus Stop,60.237395,24.835198,903,0.994462368180286,,,
Nokian Sushi,13276,Sushi Restaurant,60.240201,24.867748,918,0.31450439674123887,2.0,,
HSL 1591 Aittatie,19043,Bus Stop,60.230867,24.847258,920,0.7335203025992499,,,
HSL 1612 Konalantie,19043,Bus Stop,60.230245,24.846549,996,0.9183369972843657,,,
Ristikko Burger Oy,13032,"Cafe, Coffee, and Tea House",60.239255,24.849556,103,,,,
Puotilan Kartano,13065,Restaurant,60.211891,25.107091,482,0.9865430622009569,,8.0,"Kartanon ravintola tarjoaa loistavan keittiön antimia ympäri vuoden. Tarjolla on arkisin buffetlounas, ma-la à la carte ja su brunssi."
Cafe Svenkka,13034,Café,60.212233,25.106676,491,0.9562023147549463,1.0,7.6,
Robert' s Coffee,13034,Café,60.212797,25.084281,980,0.9935665330402172,1.0,6.6,
Wasabi Sushi,13276,Sushi Restaurant,60.209722,25.085527,824,0.9955709297814561,2.0,6.1,
Hemingway's Itäkeskus Helsinki,13018,Pub,60.211475,25.083285,981,0.9933402301823354,1.0,6.1,"Itäkeskuksen Hemingway’sistä löydät kansainvälisen olutvalikoiman, kausittain vaihtuvat siiderit ja Papa’s Wine Barin laadukkaat viinit. Baarissa on tarjolla on biljardipöytä, ajanvietepelejä ja maukasta pubiruokaa. Kesällä baarin terassille mahtuu 100 Papan ystävää"
Meri Pizzeria & Kahvila,13034,Café,60.207529,25.107069,407,0.9484514418724945,1.0,5.6,
Snäkäri,13031,Burger Joint,60.207647,25.103873,250,0.6357170567696884,1.0,,
Kokko Grill,13026,BBQ Joint,60.20766,25.104083,258,0.27843333764386397,2.0,,
HSL 4610 Venemestarintie,19043,Bus Stop,60.209999,25.09514,307,0.07526186473554895,,,
Pub Vivaldi,13018,Pub,60.213413,25.095972,538,0.9228064787275314,1.0,,
Pizza Kebab Puotilan Säde,13064,Pizzeria,60.21455,25.094817,679,0.8268944782102677,1.0,,
Ben’s Way,13099,Chinese Restaurant,60.209135,25.087935,688,0.9756239493081599,1.0,,
HSL 4218 Kissankellontie,19043,Bus Stop,60.205747,25.089222,720,0.526243049269365,,,
HSL 4299 Puotila,19043,Bus Stop,60.214785,25.093514,737,0.22219707746023534,,,WGS84 koordinaatit lat: 60.21498 lon: 25.09323 Pysäkkikoodi: 1452119
King Kebab,13145,Fast Food Restaurant,60.209265,25.086646,759,0.9592574033363507,1.0,,
HSL 4219 Kissankellontie,19043,Bus Stop,60.205695,25.08838,763,0.11124401913875598,,,
Pho Vietnam Nokis,13379,Vietnamese Restaurant,60.20919,25.086285,779,0.9252069054700633,2.0,,
Maharaja Indian Cuisine,13199,Indian Restaurant,60.209135,25.086239,781,0.5787695590327169,2.0,,
HSL 4342 Puotila,19043,Bus Stop,60.215225,25.09298,794,0.8731249191775508,,,
HSL 4345 Rantakartanontie,19043,Bus Stop,60.216601,25.097416,849,0.9278417173154015,,,WGS84 koordinaatit lat: 60.21660 lon: 25.09736 Pysäkkikoodi: 1452112
Chalupa,13303,Mexican Restaurant,60.209891,25.084869,861,0.9436667528772792,1.0,,
Speakeasy,13388,Wings Joint,60.212917,25.085378,931,0.9936877667140825,1.0,,Tervetuloa kaupungin parhaimpaan Chicken Wings -salakapakkaan! Poikkea nopealle tai viihdy pitkään! Arkisin maukas kotiruokalounas. Iltaisin herkutellaan menun herkkuja.
Pärlan,13236,Italian Restaurant,60.208351,25.082895,970,0.02705127376180008,2.0,,
Cafe Monami,13034,Café,60.20752,25.118046,989,0.9767150523729471,1.0,,
Xing Hong Oy,13065,Restaurant,60.209897,25.086063,796,,,,
Kotipizza Helsinki Easton,13064,Pizzeria,60.209504,25.082851,969,,,,
Oriental Palace Oy,13065,Restaurant,60.212354,25.083914,979,,,,
Ravintola Mario,13064,Pizzeria,60.211475,25.083285,981,,,,
Pizzeria Papa Luigi Oy,13065,Restaurant,60.211094,25.08307,982,,,,
Pizzeria Dilber avoin yhtiö,13032,"Cafe, Coffee, and Tea House",60.237466,24.846199,551,0.9651978533557481,1.0,7.5,
Pitäjänmäen kirjasto,12080,Library,60.226494,24.859392,987,0.981418918918919,,7.4,Pitäjänmäen kirjasto on osa Helsingin kaupunginkirjastoa ja HelMet-kirjastoa.
Hesburger,13145,Fast Food Restaurant,60.239966,24.850835,868,0.984700310358205,1.0,5.6,
Salud Bar,13010,Dive Bar,60.225169,24.854227,927,0.9530017457649037,1.0,5.2,
Ravintola Vaahtera,13065,Restaurant,60.23986,24.845873,818,0.13814173024699342,,5.2,
Subway,13039,Deli,60.239157,24.849675,764,0.9366594465278676,1.0,5.1,"Your local Subway Restaurant, located at Ajomiehentie 1 brings delicious ingredients and mouth-watering flavours in billions of sandwich, salad and wrap combinations to you. An alternative to traditional fast food, we offer freshly cut veggies, toppings, protein and freshly-baked bread to create..."
HSL 1530 Vähäntuvantie,19043,Bus Stop,60.232366,24.846895,41,0.9702815854131643,,,
HSL 1531 Vähäntuvantie,19043,Bus Stop,60.233048,24.846061,61,0.9601464502780293,,,
HSL 1591 Aittatie,19043,Bus Stop,60.230867,24.847258,190,0.7335203025992499,,,
Pizza Express Konala,13064,Pizzeria,60.234241,24.843357,249,0.14193230311651364,1.0,,
HSL 1612 Konalantie,19043,Bus Stop,60.230245,24.846549,251,0.9183369972843657,,,
HSL 1532 Tähkätie,19043,Bus Stop,60.235378,24.846378,319,0.9740883227725333,,,
HSL 1528 Kokkokallio,19043,Bus Stop,60.228631,24.84841,446,0.9967186085607138,,,
HSL 1529 Kokkokallio,19043,Bus Stop,60.228802,24.849445,448,0.9417593430751325,,,
Konalan puiston koira-aitaus,16033,Dog Park,60.229516,24.852418,477,0.3987052243631191,,,Temporarily closed 11.4.-2016-31.11.2017
HSL 1823 Käärtipolku,19043,Bus Stop,60.236725,24.842806,505,0.7987763481184533,,,
HSL 1595 Sänkitie,19043,Bus Stop,60.236318,24.838892,585,0.015307771886719255,,,
HSL 1534 Riihipellontie,19043,Bus Stop,60.237797,24.847266,591,0.9718172119487909,,,
HSL 1821 Konalantie,19043,Bus Stop,60.238201,24.846205,633,0.04914004914004914,,,
HSL 1527 Jännetie,19043,Bus Stop,60.227496,24.852851,666,0.962773179878443,,,
HSL 1611 Vihdintie,19043,Bus Stop,60.233911,24.858807,712,0.4673234837708522,,,512 Leppävaara 512A Westendinasema
Apteekkarin Soppatykki,13342,Soup Spot,60.226913,24.852772,718,0.7585752618647356,1.0,,
Takumi,13263,Japanese Restaurant,60.238878,24.850242,743,0.9935342040605198,2.0,,"TAKUMI on japania ja tarkoittaa käsityötä. Ravintola Takumissa kaikki ruoka tehdään huolellisesti sydämellä. Buffetissa 5 erilaista lämmintä ruokaa, 8 erilaista sushilajia ja 6 erilaista kylmää ruokaa."
Huimala,10001,Amusement Park,60.23904,24.849479,748,0.1423283331178068,,,
Laventeli,13302,Mediterranean Restaurant,60.238982,24.850228,753,0.9677275960170697,2.0,,
Lave Ravintola,13309,Middle Eastern Restaurant,60.239095,24.849524,755,0.327823936376568,2.0,,
Pitäjänmäen hammashoitola,15007,Dentist,60.226346,24.852108,757,0.9442648390016811,,,
HSL 1806 Kyläkirkko,19043,Bus Stop,60.225834,24.843234,758,0.5433612440191388,,,WGS84 koordinaatit lat: 60.22600 lon: 24.84334 Pysäkkikoodi: 1463104
Mother India,13199,Indian Restaurant,60.239157,24.849675,764,0.978234514418725,2.0,,
Kung Food Panda Buffet Ristikko,13099,Chinese Restaurant,60.239157,24.849675,764,0.7599492435018751,1.0,,
HSL E1978 Kanttiinitie,19043,Bus Stop,60.237393,24.835992,782,0.5662348918957962,,,
Sports Bar & Grill Penninki,13022,Sports Bar,60.226178,24.852766,790,0.9432545583861374,1.0,,"Sports Bar & Grill Penninki on rento kohtaamispaikka, jossa on mukava viettää hetki nauttien laajasta erikoisoluttarjonnasta tai viivähtää pidempäänkin hyvän ruoan, ystävien ja iloisen puheensorinan parissa – tervetuloa!"
HSL 1573 Ruosilanpolku,19043,Bus Stop,60.238333,24.85487,805,0.6256708263287211,,,
HSL E1977 Kanttiinitie,19043,Bus Stop,60.237395,24.835198,815,0.994462368180286,,,
Kampin Pippuri,13145,Fast Food Restaurant,60.23986,24.845873,818,0.8444895254105781,1.0,,
SS-catering Oy / Ravintola Ilo,11057,Caterer,60.239784,24.843024,828,0.914950536661063,,,
HSL E1975 Lotankatu,19043,Bus Stop,60.234933,24.831988,829,0.9159403540874144,,,
Kastetaimi,13065,Restaurant,60.236735,24.858635,831,0.01765970515970516,,,
HSL 1572 Ruosilanpolku,19043,Bus Stop,60.239318,24.852194,832,0.6434517651622915,,,
Lounasravintola Kuusenkerkkä,13049,Diner,60.236742,24.85874,837,0.6194798267166688,1.0,,
Jyrkinkallion koirapuisto,16033,Dog Park,60.224906,24.848441,852,0.968147872753136,,,
HSL E1974 Lotankatu,19043,Bus Stop,60.235219,24.831526,864,0.9739811560007062,,,WGS84 koordinaatit lat: 60.23535 lon: 24.83184 Pysäkkikoodi: 2116201
HSL 1571 Konalan puisto,19043,Bus Stop,60.234021,24.86218,897,0.9275184275184275,,,
HSL E1986 Henrikintie,19043,Bus Stop,60.224672,24.850537,902,0.9421715375662744,,,WGS84 coordinates lat: 60.22484 lon: 24.85047 Stop ID: 1465100
HSL 1800 Henrikintie,19043,Bus Stop,60.224629,24.850701,909,0.5740572883116511,,,
HSL 1574 Malminkartanonkuja,19043,Bus Stop,60.24092,24.849329,951,0.7146563429458166,,,
Chubes,13334,Sandwich Spot,60.240419,24.852997,956,0.3434792447950343,1.0,,
HSL E1931 Hilapellontie,19043,Bus Stop,60.239441,24.835183,982,0.12054381149580264,,,
Ravintola Loru,13065,Restaurant,60.240058,24.855588,986,0.9524763998448209,,,"Ravintola Loru on monipuolinen ravintola Helsingissä. Tule meille nauttimaan lounasta, varaa ravintola omaa yksityistilaisuuttasi varten tai hyödynnä pitopalvelua. Tarjoamme myös yrityksille kokouspalvelut viihtyisissä tiloissamme."
Hammas-Väisänen Ab Oy,15007,Dentist,60.234603,24.854001,489,,,,
Puotilan Kartano,13065,Restaurant,60.211891,25.107091,83,0.9865430622009569,,8.0,"Kartanon ravintola tarjoaa loistavan keittiön antimia ympäri vuoden. Tarjolla on arkisin buffetlounas, ma-la à la carte ja su brunssi."
Cafe Svenkka,13034,Café,60.212233,25.106676,39,0.9562023147549463,1.0,7.6,
Meri Pizzeria & Kahvila,13034,Café,60.207529,25.107069,554,0.9484514418724945,1.0,5.6,
HSL 4513 Puotilan ostoskeskus,19043,Bus Stop,60.212484,25.097099,502,0.949017199017199,,,
HSL 4507 Vuosaaren silta,19043,Bus Stop,60.207819,25.105813,520,0.21211043579464633,,,
Kotirouva,13065,Restaurant,60.212298,25.096646,527,0.48465989913358337,,,
Kokko Grill,13026,BBQ Joint,60.20766,25.104083,550,0.27843333764386397,2.0,,
Snäkäri,13031,Burger Joint,60.207647,25.103873,554,0.6357170567696884,1.0,,
Pub Vivaldi,13018,Pub,60.213413,25.095972,573,0.9228064787275314,1.0,,
HSL 4347 Karhulantie,19043,Bus Stop,60.217954,25.104029,617,0.8368194749773697,,,
HSL 4504 Puotilantie,19043,Bus Stop,60.208128,25.09888,631,0.13468252941937153,,,
Jamo's,13072,Asian Restaurant,60.214817,25.095737,632,0.9051467735678262,2.0,,
HSL 4345 Rantakartanontie,19043,Bus Stop,60.216601,25.097416,665,0.9278417173154015,,,WGS84 koordinaatit lat: 60.21660 lon: 25.09736 Pysäkkikoodi: 1452112
HSL 4296 Karhulantie,19043,Bus Stop,60.218163,25.102305,665,0.8504380576748998,,,
Pizza Kebab Puotilan Säde,13064,Pizzeria,60.21455,25.094817,668,0.8268944782102677,1.0,,
HSL 4610 Venemestarintie,19043,Bus Stop,60.209999,25.09514,670,0.07526186473554895,,,
House of Sandwiches,13065,Restaurant,60.21869,25.105738,688,0.23227563688090003,,,
HSL 4503 Meripellontie,19043,Bus Stop,60.20878,25.095827,706,0.5852434372171215,,,
HSL 4299 Puotila,19043,Bus Stop,60.214785,25.093514,744,0.22219707746023534,,,WGS84 koordinaatit lat: 60.21498 lon: 25.09323 Pysäkkikoodi: 1452119
HSL 4520 Uiskotie,19043,Bus Stop,60.218208,25.114127,770,0.8825973102288892,,,
HSL 4499 Rusthollarinkuja,19043,Bus Stop,60.211192,25.092335,779,0.20292092331566017,,,
HSL 4521 Uiskotie,19043,Bus Stop,60.218325,25.114324,787,0.9628620845726109,,,
HSL 4342 Puotila,19043,Bus Stop,60.215225,25.09298,790,0.8731249191775508,,,
Cafe Monami,13034,Café,60.20752,25.118046,856,0.9767150523729471,1.0,,
HSL 4343 Puotila,19043,Bus Stop,60.215736,25.091907,867,0.9369665718349929,,,
Vartiokylän hammashoitola,15007,Dentist,60.219559,25.099368,870,0.6386509116772274,,,
PlayPoint Park,10001,Amusement Park,60.213737,25.088453,989,0.14173832923832924,,,
P & S Crew Oy,13065,Restaurant,60.212184,25.106735,45,,,,
Hammaslääkär Linden Elise,15007,Dentist,60.212289,25.105025,68,,,,
Valtanen-Bergqvist Hannaleena Oy,15007,Dentist,60.217903,25.118569,909,,,,
Bergqvist Esa Oy,15007,Dentist,60.217903,25.118569,909,,,,
Puotilan Kartano,13065,Restaurant,60.211891,25.107091,629,0.9865430622009569,,8.0,"Kartanon ravintola tarjoaa loistavan keittiön antimia ympäri vuoden. Tarjolla on arkisin buffetlounas, ma-la à la carte ja su brunssi."
Cafe Stoa,10037,Concert Hall,60.212254,25.079739,881,0.9773535497219707,2.0,7.8,
Cafe Svenkka,13034,Café,60.212233,25.106676,605,0.9562023147549463,1.0,7.6,
Ravitola Newroz 21,13309,Middle Eastern Restaurant,60.213361,25.080655,840,0.9917561101771628,2.0,7.6,
Classic Pizza Restaurant,13032,"Cafe, Coffee, and Tea House",60.212081,25.082889,707,0.9560083408767619,1.0,7.2,"We are not just a pizza place, but we are committed to creating a complete experience to our customers: a comfortable environment, friendly service, stylish menu and delicious food and drink experience."
The Lucky Bastard,13003,Bar,60.212045,25.083159,696,0.9229438768912454,2.0,6.8,"We serve handmade burgers, sides, salads and shakes. We wanted to uplift East Helsinki’s restaurant scene with burgers made on scene with the best ingredients possible."
Ravintola Kirkuk,13296,Kurdish Restaurant,60.213374,25.080866,829,0.9926209103840683,,6.8,At Ravintola Kirkuk we offer meals of excellent quality and invite you to try our delicious food. The key to our success is simple: providing quality consistent food that taste great every single time.
Robert' s Coffee,13034,Café,60.212797,25.084281,633,0.9935665330402172,1.0,6.6,
Bar Idäntähti (Idän Tähti),13015,Karaoke Bar,60.2084,25.081139,908,0.9137543644122591,2.0,6.1,Itä-Helsingin suosittu ravintola. Nyt uudistettu sporttibaariksi sekä karaoke. 3 videotykkiä ja 14 Telkkaria ympäri salia takaa että jokainen näkee ;)
Wasabi Sushi,13276,Sushi Restaurant,60.209722,25.085527,625,0.9955709297814561,2.0,6.1,
Hemingway's Itäkeskus Helsinki,13018,Pub,60.211475,25.083285,690,0.9933402301823354,1.0,6.1,"Itäkeskuksen Hemingway’sistä löydät kansainvälisen olutvalikoiman, kausittain vaihtuvat siiderit ja Papa’s Wine Barin laadukkaat viinit. Baarissa on tarjolla on biljardipöytä, ajanvietepelejä ja maukasta pubiruokaa. Kesällä baarin terassille mahtuu 100 Papan ystävää"
Fafa's,13144,Falafel Restaurant,60.211706,25.082778,715,0.8216895124789861,1.0,6.1,"Fafa's tarjoaa autenttista ja käsintehtyä lähi-idän gourmet street foodia ystävällisellä ja mutkattomalla palvelulla. Tarjoamme luomufalafelit, meze-annokset ja pitat aina tuoreena ja paikan päällä paistettuna. Annoksemme on tarkasti suunniteltu kaikkia makuja silmällä pitäen!"
Cafe Stoa,10037,Concert Hall,60.212065,25.080081,862,0.9893718479244795,,5.9,"Stoa on rytmikäs, mausteinen ja elävä kulttuurikeskus Helsingin Itäkeskuksessa. Sen ohjelmiston ydintä ovat tanssi, nykysirkus, näyttelyt, eri taidealojen festivaalit sekä taidekasvatus eri ikäisille. Stoa ja Stoan aukio muodostavat kaikille avoimen idän kulttuuriolohuoneen."
Hanko Sushi Itäkeskus,13276,Sushi Restaurant,60.212045,25.083159,692,0.03501228501228501,2.0,5.9,
Ristorante Momento,13236,Italian Restaurant,60.21111,25.080788,832,0.9898971938445623,2.0,5.9,
Espresso House,13035,Coffee Shop,60.212227,25.082711,717,0.916680137074874,1.0,5.8,"Espresso House on Pohjoismaiden suurin kahvilaketju, joka on perustettu vuonna 1996 Ruotsissa. Tavoitteenamme on tarjota maailman paras kahvinautinto maailman parhaille vieraillemme – tervetuloa!"
Meri Pizzeria & Kahvila,13034,Café,60.207529,25.107069,814,0.9484514418724945,1.0,5.6,
Ravintola Idän Piste,13015,Karaoke Bar,60.210674,25.07883,946,0.9267829432303116,2.0,5.5,
Burger King Suomi,13031,Burger Joint,60.211888,25.082331,734,0.9939140695719643,1.0,5.5,
Ravintola Black Bird,13018,Pub,60.211455,25.081273,800,0.9782264321738006,1.0,5.3,
Puotinharjun Puhos Oy,11145,Real Estate Service,60.213846,25.082554,748,0.9990139661192293,,5.1,Puotinharjun Puhoksen ensimmäinen osa avattiin 1965. Puhos on Pohjoismaiden ensimmäinen ostoskeskus. Käsite oli uusi ja piti löytää ostoskeskusta hyvin kuvaava nimi. Kilpailun tuloksena syntyi nimi Puhos. (Lähde: aprikoosi.fi/puhos/liikekeskus.php)
Hesburger,13031,Burger Joint,60.210527,25.080704,848,0.9959427130479762,1.0,4.9,"The factors behind Hesburger’s success are taste, quality and a broad range of products, as well as prominent marketing and competitive offers. In addition to the delicious taste, a successful experience comprises first-class customer service, clean and cosy premises, and standard-quality products."
Pub Vivaldi,13018,Pub,60.213413,25.095972,135,0.9228064787275314,1.0,,
HSL 4610 Venemestarintie,19043,Bus Stop,60.209999,25.09514,246,0.07526186473554895,,,
Pizza Kebab Puotilan Säde,13064,Pizzeria,60.21455,25.094817,265,0.8268944782102677,1.0,,
